# Time Total_Circulation Enstrophy_Proxy
1.007200e+02 -1.439265e+02 2.168218e-01
1.008000e+02 -1.430193e+02 2.155021e-01
1.008800e+02 -1.421627e+02 2.141914e-01
1.009600e+02 -1.413326e+02 2.128739e-01
1.010400e+02 -1.405249e+02 2.115701e-01
1.011200e+02 -1.397372e+02 2.102788e-01
1.012000e+02 -1.389705e+02 2.090092e-01
1.012800e+02 -1.381996e+02 2.077436e-01
1.013600e+02 -1.374456e+02 2.065156e-01
1.014400e+02 -1.367084e+02 2.053304e-01
1.015200e+02 -1.359921e+02 2.041922e-01
1.016000e+02 -1.352976e+02 2.031121e-01
1.016800e+02 -1.346268e+02 2.020931e-01
1.017600e+02 -1.339789e+02 2.011227e-01
1.018400e+02 -1.333667e+02 2.002514e-01
1.019200e+02 -1.327924e+02 1.994669e-01
1.020000e+02 -1.322608e+02 1.987825e-01
1.020800e+02 -1.317816e+02 1.981950e-01
1.021600e+02 -1.313599e+02 1.976993e-01
1.022400e+02 -1.309924e+02 1.972602e-01
1.023200e+02 -1.306864e+02 1.968913e-01
1.024000e+02 -1.304423e+02 1.965861e-01
1.024800e+02 -1.302555e+02 1.963068e-01
1.025600e+02 -1.301446e+02 1.960805e-01
1.026400e+02 -1.301070e+02 1.959656e-01
1.027200e+02 -1.301429e+02 1.959557e-01
1.028000e+02 -1.302424e+02 1.960254e-01
1.028800e+02 -1.303926e+02 1.961583e-01
1.029600e+02 -1.305767e+02 1.963303e-01
1.030400e+02 -1.307770e+02 1.965256e-01
1.031200e+02 -1.309813e+02 1.967549e-01
1.032000e+02 -1.311813e+02 1.970327e-01
1.032800e+02 -1.313629e+02 1.973225e-01
1.033600e+02 -1.315302e+02 1.976828e-01
1.034400e+02 -1.316789e+02 1.980778e-01
1.035200e+02 -1.318127e+02 1.984759e-01
1.036000e+02 -1.319465e+02 1.989506e-01
1.036800e+02 -1.320717e+02 1.994097e-01
1.037600e+02 -1.322045e+02 1.999312e-01
1.038400e+02 -1.323470e+02 2.005209e-01
1.039200e+02 -1.325010e+02 2.011867e-01
1.040000e+02 -1.326613e+02 2.018931e-01
1.040800e+02 -1.328368e+02 2.026806e-01
1.041600e+02 -1.330228e+02 2.035604e-01
1.042400e+02 -1.332114e+02 2.044415e-01
1.043200e+02 -1.334170e+02 2.055140e-01
1.044000e+02 -1.336233e+02 2.066508e-01
1.044800e+02 -1.338410e+02 2.078889e-01
1.045600e+02 -1.340671e+02 2.092581e-01
1.046400e+02 -1.342988e+02 2.107531e-01
1.047200e+02 -1.345360e+02 2.123729e-01
1.048000e+02 -1.347793e+02 2.141263e-01
1.048800e+02 -1.350297e+02 2.160259e-01
1.049600e+02 -1.352879e+02 2.180708e-01
1.050400e+02 -1.355524e+02 2.202558e-01
1.051200e+02 -1.358215e+02 2.225523e-01
1.052000e+02 -1.360931e+02 2.249600e-01
1.052800e+02 -1.363668e+02 2.274462e-01
1.053600e+02 -1.366426e+02 2.300017e-01
1.054400e+02 -1.369144e+02 2.325772e-01
1.055200e+02 -1.371774e+02 2.351630e-01
1.056000e+02 -1.374420e+02 2.378179e-01
1.056800e+02 -1.377024e+02 2.405284e-01
1.057600e+02 -1.379525e+02 2.432023e-01
1.058400e+02 -1.381866e+02 2.457832e-01
1.059200e+02 -1.384236e+02 2.484728e-01
1.060000e+02 -1.386553e+02 2.511861e-01
1.060800e+02 -1.388644e+02 2.536995e-01
1.061600e+02 -1.390630e+02 2.562201e-01
1.062400e+02 -1.392337e+02 2.585072e-01
1.063200e+02 -1.393964e+02 2.608542e-01
1.064000e+02 -1.395399e+02 2.631098e-01
1.064800e+02 -1.396725e+02 2.653293e-01
1.065600e+02 -1.397876e+02 2.674568e-01
1.066400e+02 -1.398783e+02 2.692805e-01
1.067200e+02 -1.399521e+02 2.709454e-01
1.068000e+02 -1.400116e+02 2.725112e-01
1.068800e+02 -1.400565e+02 2.740066e-01
1.069600e+02 -1.400869e+02 2.753989e-01
1.070400e+02 -1.401023e+02 2.766812e-01
1.071200e+02 -1.401092e+02 2.778836e-01
1.072000e+02 -1.401021e+02 2.790384e-01
1.072800e+02 -1.400826e+02 2.801047e-01
1.073600e+02 -1.400574e+02 2.810865e-01
1.074400e+02 -1.400217e+02 2.819752e-01
1.075200e+02 -1.399831e+02 2.827820e-01
1.076000e+02 -1.399248e+02 2.834930e-01
1.076800e+02 -1.398592e+02 2.841382e-01
1.077600e+02 -1.397967e+02 2.847613e-01
1.078400e+02 -1.397195e+02 2.852204e-01
1.079200e+02 -1.396420e+02 2.856034e-01
1.080000e+02 -1.395660e+02 2.858440e-01
1.080800e+02 -1.394863e+02 2.860294e-01
1.081600e+02 -1.394035e+02 2.861478e-01
1.082400e+02 -1.393212e+02 2.862189e-01
1.083200e+02 -1.392360e+02 2.862347e-01
1.084000e+02 -1.391483e+02 2.861873e-01
1.084800e+02 -1.390617e+02 2.860741e-01
1.085600e+02 -1.389722e+02 2.858771e-01
1.086400e+02 -1.388988e+02 2.856348e-01
1.087200e+02 -1.388166e+02 2.853119e-01
1.088000e+02 -1.387329e+02 2.848695e-01
1.088800e+02 -1.386452e+02 2.843183e-01
1.089600e+02 -1.385587e+02 2.836601e-01
1.090400e+02 -1.384671e+02 2.828372e-01
1.091200e+02 -1.383708e+02 2.818337e-01
1.092000e+02 -1.382649e+02 2.806294e-01
1.092800e+02 -1.381529e+02 2.792336e-01
1.093600e+02 -1.380326e+02 2.776720e-01
1.094400e+02 -1.379058e+02 2.759623e-01
1.095200e+02 -1.377798e+02 2.742047e-01
1.096000e+02 -1.376405e+02 2.723100e-01
1.096800e+02 -1.374967e+02 2.703481e-01
1.097600e+02 -1.373517e+02 2.683661e-01
1.098400e+02 -1.372022e+02 2.663577e-01
1.099200e+02 -1.370485e+02 2.643353e-01
1.100000e+02 -1.368969e+02 2.624461e-01
1.100800e+02 -1.367468e+02 2.606292e-01
1.101600e+02 -1.365921e+02 2.588288e-01
1.102400e+02 -1.364281e+02 2.570311e-01
1.103200e+02 -1.362729e+02 2.553926e-01
1.104000e+02 -1.361103e+02 2.537458e-01
1.104800e+02 -1.359459e+02 2.521409e-01
1.105600e+02 -1.357774e+02 2.505638e-01
1.106400e+02 -1.356031e+02 2.490270e-01
1.107200e+02 -1.354224e+02 2.475235e-01
1.108000e+02 -1.352364e+02 2.460572e-01
1.108800e+02 -1.350419e+02 2.446435e-01
1.109600e+02 -1.348401e+02 2.432777e-01
1.110400e+02 -1.346344e+02 2.419590e-01
1.111200e+02 -1.344207e+02 2.406874e-01
1.112000e+02 -1.342007e+02 2.394619e-01
1.112800e+02 -1.339729e+02 2.382784e-01
1.113600e+02 -1.337376e+02 2.371338e-01
1.114400e+02 -1.334940e+02 2.360234e-01
1.115200e+02 -1.332422e+02 2.349445e-01
1.116000e+02 -1.329897e+02 2.340087e-01
1.116800e+02 -1.327352e+02 2.331270e-01
1.117600e+02 -1.324864e+02 2.323755e-01
1.118400e+02 -1.322332e+02 2.315986e-01
1.119200e+02 -1.319753e+02 2.308154e-01
1.120000e+02 -1.317142e+02 2.300062e-01
1.120800e+02 -1.314518e+02 2.291661e-01
1.121600e+02 -1.311858e+02 2.283046e-01
1.122400e+02 -1.309166e+02 2.274327e-01
1.123200e+02 -1.306434e+02 2.265575e-01
1.124000e+02 -1.303703e+02 2.256913e-01
1.124800e+02 -1.300889e+02 2.248190e-01
1.125600e+02 -1.298054e+02 2.239691e-01
1.126400e+02 -1.295177e+02 2.231434e-01
1.127200e+02 -1.292282e+02 2.223451e-01
1.128000e+02 -1.289356e+02 2.215744e-01
1.128800e+02 -1.286415e+02 2.208323e-01
1.129600e+02 -1.283415e+02 2.201052e-01
1.130400e+02 -1.280381e+02 2.194014e-01
1.131200e+02 -1.277300e+02 2.187129e-01
1.132000e+02 -1.274168e+02 2.180356e-01
1.132800e+02 -1.270937e+02 2.173596e-01
1.133600e+02 -1.267585e+02 2.166798e-01
1.134400e+02 -1.264088e+02 2.160183e-01
1.135200e+02 -1.260343e+02 2.153283e-01
1.136000e+02 -1.256411e+02 2.145651e-01
1.136800e+02 -1.252214e+02 2.137672e-01
1.137600e+02 -1.247774e+02 2.129222e-01
1.138400e+02 -1.243124e+02 2.120192e-01
1.139200e+02 -1.238326e+02 2.111102e-01
1.140000e+02 -1.233302e+02 2.101403e-01
1.140800e+02 -1.228072e+02 2.091403e-01
1.141600e+02 -1.222637e+02 2.080386e-01
1.142400e+02 -1.217067e+02 2.068877e-01
1.143200e+02 -1.211384e+02 2.056946e-01
1.144000e+02 -1.205578e+02 2.044665e-01
1.144800e+02 -1.199639e+02 2.032034e-01
1.145600e+02 -1.193602e+02 2.019179e-01
1.146400e+02 -1.187504e+02 2.006508e-01
1.147200e+02 -1.181309e+02 1.993655e-01
1.148000e+02 -1.175054e+02 1.980616e-01
1.148800e+02 -1.168745e+02 1.967483e-01
1.149600e+02 -1.162343e+02 1.954260e-01
1.150400e+02 -1.155973e+02 1.941322e-01
1.151200e+02 -1.149580e+02 1.928408e-01
1.152000e+02 -1.143157e+02 1.915569e-01
1.152800e+02 -1.136668e+02 1.902726e-01
1.153600e+02 -1.130198e+02 1.889965e-01
1.154400e+02 -1.123714e+02 1.877303e-01
1.155200e+02 -1.117230e+02 1.864767e-01
1.156000e+02 -1.110705e+02 1.852302e-01
1.156800e+02 -1.104145e+02 1.839876e-01
1.157600e+02 -1.097470e+02 1.827504e-01
1.158400e+02 -1.090613e+02 1.815277e-01
1.159200e+02 -1.083472e+02 1.803117e-01
1.160000e+02 -1.076016e+02 1.790929e-01
1.160800e+02 -1.068171e+02 1.778676e-01
1.161600e+02 -1.059917e+02 1.766303e-01
1.162400e+02 -1.051349e+02 1.753799e-01
1.163200e+02 -1.042401e+02 1.741138e-01
1.164000e+02 -1.033160e+02 1.728356e-01
1.164800e+02 -1.023686e+02 1.715487e-01
1.165600e+02 -1.014003e+02 1.702572e-01
1.166400e+02 -1.004146e+02 1.689637e-01
1.167200e+02 -9.942146e+01 1.676817e-01
1.168000e+02 -9.843130e+01 1.664207e-01
1.168800e+02 -9.745803e+01 1.651914e-01
1.169600e+02 -9.650007e+01 1.639968e-01
1.170400e+02 -9.556389e+01 1.628506e-01
1.171200e+02 -9.465534e+01 1.617410e-01
1.172000e+02 -9.378111e+01 1.606724e-01
1.172800e+02 -9.292637e+01 1.596569e-01
1.173600e+02 -9.210694e+01 1.587053e-01
1.174400e+02 -9.134334e+01 1.578313e-01
1.175200e+02 -9.063019e+01 1.570241e-01
1.176000e+02 -8.997190e+01 1.562923e-01
1.176800e+02 -8.937687e+01 1.556558e-01
1.177600e+02 -8.884884e+01 1.551010e-01
1.178400e+02 -8.838408e+01 1.546140e-01
1.179200e+02 -8.798164e+01 1.541891e-01
1.180000e+02 -8.763834e+01 1.538258e-01
1.180800e+02 -8.735190e+01 1.535217e-01
1.181600e+02 -8.711198e+01 1.532542e-01
1.182400e+02 -8.691900e+01 1.530554e-01
1.183200e+02 -8.676979e+01 1.529225e-01
1.184000e+02 -8.665826e+01 1.528582e-01
1.184800e+02 -8.658515e+01 1.528651e-01
1.185600e+02 -8.654541e+01 1.529584e-01
1.186400e+02 -8.654364e+01 1.531393e-01
1.187200e+02 -8.657330e+01 1.533963e-01
1.188000e+02 -8.663244e+01 1.537292e-01
1.188800e+02 -8.671842e+01 1.541107e-01
1.189600e+02 -8.683218e+01 1.545740e-01
1.190400e+02 -8.697100e+01 1.551000e-01
1.191200e+02 -8.712743e+01 1.556951e-01
1.192000e+02 -8.730088e+01 1.563260e-01
1.192800e+02 -8.749979e+01 1.570640e-01
1.193600e+02 -8.771420e+01 1.578544e-01
1.194400e+02 -8.795515e+01 1.587736e-01
1.195200e+02 -8.821574e+01 1.598059e-01
1.196000e+02 -8.850039e+01 1.609653e-01
1.196800e+02 -8.880380e+01 1.622634e-01
1.197600e+02 -8.912594e+01 1.636771e-01
1.198400e+02 -8.945696e+01 1.651128e-01
1.199200e+02 -8.981568e+01 1.667790e-01
1.200000e+02 -9.019411e+01 1.686159e-01
1.200800e+02 -9.059173e+01 1.706171e-01
1.201600e+02 -9.100901e+01 1.728022e-01
1.202400e+02 -9.143741e+01 1.751540e-01
1.203200e+02 -9.187623e+01 1.776403e-01
1.204000e+02 -9.233150e+01 1.803192e-01
1.204800e+02 -9.279981e+01 1.831727e-01
1.205600e+02 -9.328444e+01 1.862059e-01
1.206400e+02 -9.378074e+01 1.894142e-01
1.207200e+02 -9.428858e+01 1.927758e-01
1.208000e+02 -9.480916e+01 1.962874e-01
1.208800e+02 -9.534255e+01 1.999266e-01
1.209600e+02 -9.587627e+01 2.036163e-01
1.210400e+02 -9.641533e+01 2.073035e-01
1.211200e+02 -9.694524e+01 2.109424e-01
1.212000e+02 -9.748246e+01 2.145642e-01
1.212800e+02 -9.801544e+01 2.180839e-01
1.213600e+02 -9.854396e+01 2.215893e-01
1.214400e+02 -9.906260e+01 2.249511e-01
1.215200e+02 -9.957664e+01 2.283169e-01
1.216000e+02 -1.000736e+02 2.316781e-01
1.216800e+02 -1.005591e+02 2.348656e-01
1.217600e+02 -1.010313e+02 2.379589e-01
1.218400e+02 -1.014945e+02 2.410272e-01
1.219200e+02 -1.019367e+02 2.439844e-01
1.220000e+02 -1.023688e+02 2.468955e-01
1.220800e+02 -1.027819e+02 2.496484e-01
1.221600e+02 -1.031594e+02 2.521127e-01
1.222400e+02 -1.035112e+02 2.543166e-01
1.223200e+02 -1.038439e+02 2.563729e-01
1.224000e+02 -1.041612e+02 2.583880e-01
1.224800e+02 -1.044595e+02 2.603407e-01
1.225600e+02 -1.047280e+02 2.621396e-01
1.226400e+02 -1.049828e+02 2.638536e-01
1.227200e+02 -1.052183e+02 2.655040e-01
1.228000e+02 -1.054350e+02 2.669679e-01
1.228800e+02 -1.056474e+02 2.684231e-01
1.229600e+02 -1.058324e+02 2.696884e-01
1.230400e+02 -1.060281e+02 2.711130e-01
1.231200e+02 -1.062175e+02 2.726134e-01
1.232000e+02 -1.064010e+02 2.740218e-01
1.232800e+02 -1.065860e+02 2.755104e-01
1.233600e+02 -1.067728e+02 2.770806e-01
1.234400e+02 -1.069592e+02 2.787743e-01
1.235200e+02 -1.071556e+02 2.806687e-01
1.236000e+02 -1.073512e+02 2.825568e-01
1.236800e+02 -1.075463e+02 2.843512e-01
1.237600e+02 -1.077477e+02 2.860023e-01
1.238400e+02 -1.079469e+02 2.874679e-01
1.239200e+02 -1.081479e+02 2.887358e-01
1.240000e+02 -1.083546e+02 2.898248e-01
1.240800e+02 -1.085535e+02 2.907383e-01
1.241600e+02 -1.087470e+02 2.913801e-01
1.242400e+02 -1.089433e+02 2.919933e-01
1.243200e+02 -1.091656e+02 2.929660e-01
1.244000e+02 -1.093848e+02 2.939088e-01
1.244800e+02 -1.096282e+02 2.948539e-01
1.245600e+02 -1.098703e+02 2.957138e-01
1.246400e+02 -1.101159e+02 2.964938e-01
1.247200e+02 -1.103697e+02 2.971482e-01
1.248000e+02 -1.106247e+02 2.977479e-01
1.248800e+02 -1.108797e+02 2.982685e-01
1.249600e+02 -1.111378e+02 2.986947e-01
1.250400e+02 -1.113965e+02 2.990341e-01
1.251200e+02 -1.116543e+02 2.991897e-01
1.252000e+02 -1.119072e+02 2.992165e-01
1.252800e+02 -1.121536e+02 2.991025e-01
1.253600e+02 -1.123951e+02 2.988389e-01
1.254400e+02 -1.126319e+02 2.984204e-01
1.255200e+02 -1.128616e+02 2.978458e-01
1.256000e+02 -1.130830e+02 2.971238e-01
1.256800e+02 -1.132958e+02 2.962636e-01
1.257600e+02 -1.134917e+02 2.951916e-01
1.258400e+02 -1.136794e+02 2.939676e-01
1.259200e+02 -1.138555e+02 2.926124e-01
1.260000e+02 -1.140178e+02 2.910395e-01
1.260800e+02 -1.141711e+02 2.893486e-01
1.261600e+02 -1.143143e+02 2.875515e-01
1.262400e+02 -1.144478e+02 2.856518e-01
1.263200e+02 -1.145743e+02 2.836772e-01
1.264000e+02 -1.146949e+02 2.816545e-01
1.264800e+02 -1.148099e+02 2.796031e-01
1.265600e+02 -1.149181e+02 2.775470e-01
1.266400e+02 -1.150184e+02 2.754887e-01
1.267200e+02 -1.151117e+02 2.734715e-01
1.268000e+02 -1.152038e+02 2.716079e-01
1.268800e+02 -1.152921e+02 2.697615e-01
1.269600e+02 -1.153777e+02 2.678703e-01
1.270400e+02 -1.154604e+02 2.659700e-01
1.271200e+02 -1.155374e+02 2.640956e-01
1.272000e+02 -1.156076e+02 2.622604e-01
1.272800e+02 -1.156715e+02 2.604426e-01
1.273600e+02 -1.157288e+02 2.586543e-01
1.274400e+02 -1.157811e+02 2.568802e-01
1.275200e+02 -1.158290e+02 2.551153e-01
1.276000e+02 -1.158679e+02 2.533587e-01
1.276800e+02 -1.158998e+02 2.516040e-01
1.277600e+02 -1.159360e+02 2.499895e-01
1.278400e+02 -1.159599e+02 2.483249e-01
1.279200e+02 -1.159796e+02 2.466685e-01
1.280000e+02 -1.159946e+02 2.450148e-01
1.280800e+02 -1.160148e+02 2.434869e-01
1.281600e+02 -1.160296e+02 2.419629e-01
1.282400e+02 -1.160419e+02 2.404299e-01
1.283200e+02 -1.160499e+02 2.388885e-01
1.284000e+02 -1.160707e+02 2.375783e-01
1.284800e+02 -1.160920e+02 2.363350e-01
1.285600e+02 -1.161099e+02 2.350836e-01
1.286400e+02 -1.161262e+02 2.338462e-01
1.287200e+02 -1.161444e+02 2.326342e-01
1.288000e+02 -1.161607e+02 2.314302e-01
1.288800e+02 -1.161747e+02 2.302408e-01
1.289600e+02 -1.161876e+02 2.290789e-01
1.290400e+02 -1.161984e+02 2.279479e-01
1.291200e+02 -1.162074e+02 2.268499e-01
1.292000e+02 -1.162151e+02 2.257943e-01
1.292800e+02 -1.162253e+02 2.248078e-01
1.293600e+02 -1.162308e+02 2.238467e-01
1.294400e+02 -1.162338e+02 2.229184e-01
1.295200e+02 -1.162349e+02 2.220196e-01
1.296000e+02 -1.162328e+02 2.211462e-01
1.296800e+02 -1.162273e+02 2.202929e-01
1.297600e+02 -1.162196e+02 2.194601e-01
1.298400e+02 -1.162080e+02 2.186234e-01
1.299200e+02 -1.161967e+02 2.178078e-01
1.300000e+02 -1.161850e+02 2.170123e-01
1.300800e+02 -1.161736e+02 2.162358e-01
1.301600e+02 -1.161622e+02 2.154769e-01
1.302400e+02 -1.161512e+02 2.147316e-01
1.303200e+02 -1.161395e+02 2.140012e-01
1.304000e+02 -1.161273e+02 2.132865e-01
1.304800e+02 -1.161140e+02 2.125860e-01
1.305600e+02 -1.160998e+02 2.118983e-01
1.306400e+02 -1.160827e+02 2.112082e-01
1.307200e+02 -1.160653e+02 2.105315e-01
1.308000e+02 -1.160477e+02 2.098645e-01
1.308800e+02 -1.160322e+02 2.092311e-01
1.309600e+02 -1.160160e+02 2.086027e-01
1.310400e+02 -1.160001e+02 2.079762e-01
1.311200e+02 -1.159846e+02 2.073493e-01
1.312000e+02 -1.159703e+02 2.067214e-01
1.312800e+02 -1.159570e+02 2.060880e-01
1.313600e+02 -1.159444e+02 2.054432e-01
1.314400e+02 -1.159315e+02 2.047870e-01
1.315200e+02 -1.159225e+02 2.041654e-01
1.316000e+02 -1.159122e+02 2.035279e-01
1.316800e+02 -1.159017e+02 2.028742e-01
1.317600e+02 -1.158897e+02 2.022042e-01
1.318400e+02 -1.158758e+02 2.015174e-01
1.319200e+02 -1.158588e+02 2.008138e-01
1.320000e+02 -1.158380e+02 2.000948e-01
1.320800e+02 -1.158127e+02 1.993620e-01
1.321600e+02 -1.157822e+02 1.986179e-01
1.322400e+02 -1.157426e+02 1.978449e-01
1.323200e+02 -1.156985e+02 1.970740e-01
1.324000e+02 -1.156516e+02 1.963013e-01
1.324800e+02 -1.155979e+02 1.955205e-01
1.325600e+02 -1.155352e+02 1.947422e-01
1.326400e+02 -1.154639e+02 1.939643e-01
1.327200e+02 -1.153832e+02 1.931847e-01
1.328000e+02 -1.152940e+02 1.924006e-01
1.328800e+02 -1.151973e+02 1.916087e-01
1.329600e+02 -1.150899e+02 1.908161e-01
1.330400e+02 -1.149728e+02 1.900222e-01
1.331200e+02 -1.148453e+02 1.892258e-01
1.332000e+02 -1.147092e+02 1.884249e-01
1.332800e+02 -1.145635e+02 1.876235e-01
1.333600e+02 -1.144066e+02 1.868194e-01
1.334400e+02 -1.142447e+02 1.860432e-01
1.335200e+02 -1.140729e+02 1.852633e-01
1.336000e+02 -1.138925e+02 1.844822e-01
1.336800e+02 -1.136978e+02 1.836455e-01
1.337600e+02 -1.134970e+02 1.828147e-01
1.338400e+02 -1.132859e+02 1.819877e-01
1.339200e+02 -1.130661e+02 1.811642e-01
1.340000e+02 -1.128347e+02 1.803169e-01
1.340800e+02 -1.125960e+02 1.794802e-01
1.341600e+02 -1.123513e+02 1.786521e-01
1.342400e+02 -1.120986e+02 1.778282e-01
1.343200e+02 -1.118405e+02 1.770096e-01
1.344000e+02 -1.115778e+02 1.761962e-01
1.344800e+02 -1.113076e+02 1.753864e-01
1.345600e+02 -1.110336e+02 1.745825e-01
1.346400e+02 -1.107553e+02 1.737833e-01
1.347200e+02 -1.104707e+02 1.729907e-01
1.348000e+02 -1.101851e+02 1.722054e-01
1.348800e+02 -1.098948e+02 1.714249e-01
1.349600e+02 -1.096028e+02 1.706529e-01
1.350400e+02 -1.093058e+02 1.698715e-01
1.351200e+02 -1.090061e+02 1.690856e-01
1.352000e+02 -1.087056e+02 1.683177e-01
1.352800e+02 -1.084002e+02 1.675486e-01
1.353600e+02 -1.080968e+02 1.668104e-01
1.354400e+02 -1.077914e+02 1.660891e-01
1.355200e+02 -1.074843e+02 1.653670e-01
1.356000e+02 -1.071780e+02 1.646692e-01
1.356800e+02 -1.068733e+02 1.639944e-01
1.357600e+02 -1.065713e+02 1.633413e-01
1.358400e+02 -1.062706e+02 1.627166e-01
1.359200e+02 -1.059723e+02 1.621126e-01
1.360000e+02 -1.056783e+02 1.615289e-01
1.360800e+02 -1.053879e+02 1.609679e-01
1.361600e+02 -1.051031e+02 1.604317e-01
1.362400e+02 -1.048239e+02 1.599214e-01
1.363200e+02 -1.045513e+02 1.594389e-01
1.364000e+02 -1.042861e+02 1.589803e-01
1.364800e+02 -1.040283e+02 1.585554e-01
1.365600e+02 -1.037798e+02 1.581536e-01
1.366400e+02 -1.035301e+02 1.577434e-01
1.367200e+02 -1.032936e+02 1.573812e-01
1.368000e+02 -1.030627e+02 1.570448e-01
1.368800e+02 -1.028401e+02 1.567536e-01
1.369600e+02 -1.026309e+02 1.565051e-01
1.370400e+02 -1.024261e+02 1.563020e-01
1.371200e+02 -1.022362e+02 1.561501e-01
1.372000e+02 -1.020665e+02 1.560633e-01
1.372800e+02 -1.019109e+02 1.560422e-01
1.373600e+02 -1.017687e+02 1.560785e-01
1.374400e+02 -1.016403e+02 1.561730e-01
1.375200e+02 -1.015292e+02 1.563409e-01
1.376000e+02 -1.014343e+02 1.565840e-01
1.376800e+02 -1.013558e+02 1.569065e-01
1.377600e+02 -1.012951e+02 1.573215e-01
1.378400e+02 -1.012523e+02 1.578328e-01
1.379200e+02 -1.012213e+02 1.583759e-01
1.380000e+02 -1.012050e+02 1.590401e-01
1.380800e+02 -1.012108e+02 1.598201e-01
1.381600e+02 -1.012353e+02 1.607098e-01
1.382400e+02 -1.012781e+02 1.617071e-01
1.383200e+02 -1.013400e+02 1.628144e-01
1.384000e+02 -1.014239e+02 1.640498e-01
1.384800e+02 -1.015281e+02 1.654225e-01
1.385600e+02 -1.016529e+02 1.669394e-01
1.386400e+02 -1.017891e+02 1.685754e-01
1.387200e+02 -1.019407e+02 1.703132e-01
1.388000e+02 -1.021134e+02 1.721649e-01
1.388800e+02 -1.022960e+02 1.740578e-01
1.389600e+02 -1.024921e+02 1.760299e-01
1.390400e+02 -1.027079e+02 1.781034e-01
1.391200e+02 -1.029356e+02 1.802641e-01
1.392000e+02 -1.031799e+02 1.825067e-01
1.392800e+02 -1.034410e+02 1.848537e-01
1.393600e+02 -1.037170e+02 1.873012e-01
1.394400e+02 -1.040059e+02 1.898456e-01
1.395200e+02 -1.043066e+02 1.924407e-01
1.396000e+02 -1.046203e+02 1.950949e-01
1.396800e+02 -1.049463e+02 1.978050e-01
1.397600e+02 -1.052893e+02 2.005953e-01
1.398400e+02 -1.056262e+02 2.031872e-01
1.399200e+02 -1.059611e+02 2.056719e-01
1.400000e+02 -1.062973e+02 2.080809e-01
1.400800e+02 -1.066473e+02 2.105608e-01
1.401600e+02 -1.069999e+02 2.130852e-01
1.402400e+02 -1.073591e+02 2.156565e-01
1.403200e+02 -1.077224e+02 2.182583e-01
1.404000e+02 -1.080693e+02 2.205405e-01
1.404800e+02 -1.084194e+02 2.227813e-01
1.405600e+02 -1.087650e+02 2.249460e-01
1.406400e+02 -1.090940e+02 2.269515e-01
1.407200e+02 -1.094248e+02 2.289591e-01
1.408000e+02 -1.097398e+02 2.308468e-01
1.408800e+02 -1.100530e+02 2.326483e-01
1.409600e+02 -1.103634e+02 2.343606e-01
1.410400e+02 -1.106661e+02 2.359413e-01
1.411200e+02 -1.109635e+02 2.374399e-01
1.412000e+02 -1.112512e+02 2.387955e-01
1.412800e+02 -1.115351e+02 2.400496e-01
1.413600e+02 -1.118147e+02 2.412078e-01
1.414400e+02 -1.120869e+02 2.422606e-01
1.415200e+02 -1.123575e+02 2.432575e-01
1.416000e+02 -1.126203e+02 2.441258e-01
1.416800e+02 -1.128815e+02 2.449203e-01
1.417600e+02 -1.131410e+02 2.456239e-01
1.418400e+02 -1.133970e+02 2.462342e-01
1.419200e+02 -1.136467e+02 2.467201e-01
1.420000e+02 -1.138900e+02 2.470890e-01
1.420800e+02 -1.141312e+02 2.473554e-01
1.421600e+02 -1.143679e+02 2.475178e-01
1.422400e+02 -1.146063e+02 2.475418e-01
1.423200e+02 -1.148413e+02 2.474904e-01
1.424000e+02 -1.150749e+02 2.473530e-01
1.424800e+02 -1.153160e+02 2.471899e-01
1.425600e+02 -1.155514e+02 2.469296e-01
1.426400e+02 -1.157821e+02 2.465791e-01
1.427200e+02 -1.160088e+02 2.461254e-01
1.428000e+02 -1.162373e+02 2.456127e-01
1.428800e+02 -1.164608e+02 2.449821e-01
1.429600e+02 -1.166814e+02 2.442485e-01
1.430400e+02 -1.168952e+02 2.434113e-01
1.431200e+02 -1.171028e+02 2.424900e-01
1.432000e+02 -1.173056e+02 2.414888e-01
1.432800e+02 -1.175104e+02 2.405052e-01
1.433600e+02 -1.177067e+02 2.394489e-01
1.434400e+02 -1.178956e+02 2.383690e-01
1.435200e+02 -1.180780e+02 2.372855e-01
1.436000e+02 -1.182541e+02 2.362010e-01
1.436800e+02 -1.184324e+02 2.351461e-01
1.437600e+02 -1.186047e+02 2.341186e-01
1.438400e+02 -1.187710e+02 2.331249e-01
1.439200e+02 -1.189314e+02 2.321686e-01
1.440000e+02 -1.190856e+02 2.312498e-01
1.440800e+02 -1.192338e+02 2.303679e-01
1.441600e+02 -1.193860e+02 2.296584e-01
1.442400e+02 -1.195241e+02 2.288936e-01
1.443200e+02 -1.196561e+02 2.281838e-01
1.444000e+02 -1.197804e+02 2.275142e-01
1.444800e+02 -1.199038e+02 2.269605e-01
1.445600e+02 -1.200148e+02 2.263791e-01
1.446400e+02 -1.201211e+02 2.258237e-01
1.447200e+02 -1.202186e+02 2.252876e-01
1.448000e+02 -1.203169e+02 2.248956e-01
1.448800e+02 -1.204036e+02 2.244685e-01
1.449600e+02 -1.204809e+02 2.240392e-01
1.450400e+02 -1.205504e+02 2.236157e-01
1.451200e+02 -1.206118e+02 2.231922e-01
1.452000e+02 -1.206656e+02 2.227627e-01
1.452800e+02 -1.207109e+02 2.223246e-01
1.453600e+02 -1.207487e+02 2.218787e-01
