# Time Total_Circulation Enstrophy_Proxy
1.352000e+01 5.000258e+00 3.024488e-01
1.360000e+01 5.148816e+00 3.049047e-01
1.368000e+01 5.325508e+00 3.065951e-01
1.376000e+01 5.495508e+00 3.080851e-01
1.384000e+01 5.656239e+00 3.091766e-01
1.392000e+01 5.820023e+00 3.097906e-01
1.400000e+01 5.966719e+00 3.101984e-01
1.408000e+01 6.108022e+00 3.105261e-01
1.416000e+01 6.233993e+00 3.106652e-01
1.424000e+01 6.350010e+00 3.105822e-01
1.432000e+01 6.443605e+00 3.105863e-01
1.440000e+01 6.530644e+00 3.101476e-01
1.448000e+01 6.612486e+00 3.093393e-01
1.456000e+01 6.687231e+00 3.084727e-01
1.464000e+01 6.746324e+00 3.073993e-01
1.472000e+01 6.774075e+00 3.062665e-01
1.480000e+01 6.784121e+00 3.050446e-01
1.488000e+01 6.773989e+00 3.036038e-01
1.496000e+01 6.750030e+00 3.019694e-01
1.504000e+01 6.711336e+00 3.001100e-01
1.512000e+01 6.660048e+00 2.982070e-01
1.520000e+01 6.607982e+00 2.961984e-01
1.528000e+01 6.549277e+00 2.940647e-01
1.536000e+01 6.490720e+00 2.918401e-01
1.544000e+01 6.433188e+00 2.895692e-01
1.552000e+01 6.371511e+00 2.874338e-01
1.560000e+01 6.308172e+00 2.855108e-01
1.568000e+01 6.250385e+00 2.838321e-01
1.576000e+01 6.196454e+00 2.824329e-01
1.584000e+01 6.152827e+00 2.813877e-01
1.592000e+01 6.122883e+00 2.806906e-01
1.600000e+01 6.106139e+00 2.804636e-01
1.608000e+01 6.105846e+00 2.807686e-01
1.616000e+01 6.120183e+00 2.815965e-01
1.624000e+01 6.141012e+00 2.828938e-01
1.632000e+01 6.171743e+00 2.847282e-01
1.640000e+01 6.213595e+00 2.870380e-01
1.648000e+01 6.259205e+00 2.898030e-01
1.656000e+01 6.315112e+00 2.930122e-01
1.664000e+01 6.374494e+00 2.965245e-01
1.672000e+01 6.436529e+00 3.002430e-01
1.680000e+01 6.514870e+00 3.040844e-01
1.688000e+01 6.588595e+00 3.080743e-01
1.696000e+01 6.671169e+00 3.120315e-01
1.704000e+01 6.750265e+00 3.159758e-01
1.712000e+01 6.829109e+00 3.198750e-01
1.720000e+01 6.897498e+00 3.234387e-01
1.728000e+01 6.938115e+00 3.266285e-01
1.736000e+01 6.978016e+00 3.295742e-01
1.744000e+01 7.004719e+00 3.321083e-01
1.752000e+01 7.020035e+00 3.343345e-01
1.760000e+01 7.035897e+00 3.362298e-01
1.768000e+01 7.015461e+00 3.375174e-01
1.776000e+01 6.974887e+00 3.389118e-01
1.784000e+01 6.906418e+00 3.402687e-01
1.792000e+01 6.831889e+00 3.419694e-01
1.800000e+01 6.746448e+00 3.438923e-01
1.808000e+01 6.672026e+00 3.461573e-01
1.816000e+01 6.601821e+00 3.487020e-01
1.824000e+01 6.533842e+00 3.514353e-01
1.832000e+01 6.468945e+00 3.544232e-01
1.840000e+01 6.413316e+00 3.576071e-01
1.848000e+01 6.387503e+00 3.607955e-01
1.856000e+01 6.369819e+00 3.641264e-01
1.864000e+01 6.378579e+00 3.675509e-01
1.872000e+01 6.410901e+00 3.713119e-01
1.880000e+01 6.474032e+00 3.753176e-01
1.888000e+01 6.551945e+00 3.796940e-01
1.896000e+01 6.656000e+00 3.843876e-01
1.904000e+01 6.776938e+00 3.895858e-01
1.912000e+01 6.917916e+00 3.950930e-01
1.920000e+01 7.080766e+00 4.005015e-01
1.928000e+01 7.233510e+00 4.056984e-01
1.936000e+01 7.375104e+00 4.105208e-01
1.944000e+01 7.504453e+00 4.149898e-01
1.952000e+01 7.617751e+00 4.190464e-01
1.960000e+01 7.719788e+00 4.223229e-01
1.968000e+01 7.807808e+00 4.251322e-01
1.976000e+01 7.893517e+00 4.275625e-01
1.984000e+01 7.932909e+00 4.298721e-01
1.992000e+01 7.945997e+00 4.320590e-01
2.000000e+01 7.946115e+00 4.339913e-01
2.008000e+01 7.902849e+00 4.355844e-01
2.016000e+01 7.835962e+00 4.371087e-01
2.024000e+01 7.749284e+00 4.386702e-01
2.032000e+01 7.640929e+00 4.402473e-01
2.040000e+01 7.499422e+00 4.416462e-01
2.048000e+01 7.335221e+00 4.430130e-01
2.056000e+01 7.155917e+00 4.444103e-01
2.064000e+01 6.963232e+00 4.459242e-01
2.072000e+01 6.762250e+00 4.474802e-01
2.080000e+01 6.547897e+00 4.489414e-01
2.088000e+01 6.331910e+00 4.504772e-01
2.096000e+01 6.112919e+00 4.519334e-01
2.104000e+01 5.902139e+00 4.533636e-01
2.112000e+01 5.692476e+00 4.548525e-01
2.120000e+01 5.503532e+00 4.561935e-01
2.128000e+01 5.334239e+00 4.572704e-01
2.136000e+01 5.188654e+00 4.582372e-01
2.144000e+01 5.065377e+00 4.590156e-01
2.152000e+01 4.969238e+00 4.595074e-01
2.160000e+01 4.904113e+00 4.598999e-01
2.168000e+01 4.874345e+00 4.602399e-01
2.176000e+01 4.876955e+00 4.604552e-01
2.184000e+01 4.905014e+00 4.605976e-01
2.192000e+01 4.964190e+00 4.605559e-01
2.200000e+01 5.059010e+00 4.606321e-01
2.208000e+01 5.177274e+00 4.606886e-01
2.216000e+01 5.325823e+00 4.607229e-01
2.224000e+01 5.484668e+00 4.607263e-01
2.232000e+01 5.653874e+00 4.604642e-01
2.240000e+01 5.818589e+00 4.602541e-01
2.248000e+01 6.008819e+00 4.600444e-01
2.256000e+01 6.189823e+00 4.601020e-01
2.264000e+01 6.386310e+00 4.605432e-01
2.272000e+01 6.596053e+00 4.615557e-01
2.280000e+01 6.823128e+00 4.629325e-01
2.288000e+01 7.074366e+00 4.645543e-01
2.296000e+01 7.326924e+00 4.664486e-01
2.304000e+01 7.603808e+00 4.685269e-01
2.312000e+01 7.899339e+00 4.707246e-01
2.320000e+01 8.200780e+00 4.730489e-01
2.328000e+01 8.528708e+00 4.758151e-01
2.336000e+01 8.885144e+00 4.791636e-01
2.344000e+01 9.257630e+00 4.831067e-01
2.352000e+01 9.646771e+00 4.877688e-01
2.360000e+01 1.005310e+01 4.929892e-01
2.368000e+01 1.049424e+01 4.987621e-01
2.376000e+01 1.095241e+01 5.043878e-01
2.384000e+01 1.146333e+01 5.097859e-01
2.392000e+01 1.201006e+01 5.152227e-01
2.400000e+01 1.260193e+01 5.208639e-01
2.408000e+01 1.322474e+01 5.263521e-01
2.416000e+01 1.387312e+01 5.321931e-01
2.424000e+01 1.456689e+01 5.381480e-01
2.432000e+01 1.527927e+01 5.444083e-01
2.440000e+01 1.604431e+01 5.508460e-01
2.448000e+01 1.678891e+01 5.573015e-01
2.456000e+01 1.754126e+01 5.637639e-01
2.464000e+01 1.829445e+01 5.698493e-01
2.472000e+01 1.902595e+01 5.754167e-01
2.480000e+01 1.974651e+01 5.803411e-01
2.488000e+01 2.046784e+01 5.843501e-01
2.496000e+01 2.120536e+01 5.876677e-01
2.504000e+01 2.192936e+01 5.897193e-01
2.512000e+01 2.268442e+01 5.911934e-01
2.520000e+01 2.344605e+01 5.919390e-01
2.528000e+01 2.423236e+01 5.921318e-01
2.536000e+01 2.503411e+01 5.921911e-01
2.544000e+01 2.585419e+01 5.923301e-01
2.552000e+01 2.669736e+01 5.927018e-01
2.560000e+01 2.754550e+01 5.937160e-01
2.568000e+01 2.843157e+01 5.955596e-01
2.576000e+01 2.934656e+01 5.981131e-01
2.584000e+01 3.027450e+01 6.013397e-01
2.592000e+01 3.118426e+01 6.046881e-01
2.600000e+01 3.212465e+01 6.082109e-01
2.608000e+01 3.306062e+01 6.116220e-01
2.616000e+01 3.400677e+01 6.149996e-01
2.624000e+01 3.494485e+01 6.186078e-01
2.632000e+01 3.587021e+01 6.224600e-01
2.640000e+01 3.672935e+01 6.262306e-01
2.648000e+01 3.756044e+01 6.307175e-01
2.656000e+01 3.833905e+01 6.355835e-01
2.664000e+01 3.907194e+01 6.413995e-01
2.672000e+01 3.969288e+01 6.472549e-01
2.680000e+01 4.025477e+01 6.528560e-01
2.688000e+01 4.077340e+01 6.582461e-01
2.696000e+01 4.126357e+01 6.659601e-01
2.704000e+01 4.164759e+01 6.718833e-01
2.712000e+01 4.197446e+01 6.757563e-01
2.720000e+01 4.226448e+01 6.791618e-01
2.728000e+01 4.254959e+01 6.807177e-01
2.736000e+01 4.279884e+01 6.806601e-01
2.744000e+01 4.300447e+01 6.800906e-01
2.752000e+01 4.320933e+01 6.785296e-01
2.760000e+01 4.341678e+01 6.755766e-01
2.768000e+01 4.363804e+01 6.721183e-01
2.776000e+01 4.387987e+01 6.691428e-01
2.784000e+01 4.417495e+01 6.664103e-01
2.792000e+01 4.448796e+01 6.643263e-01
2.800000e+01 4.475892e+01 6.620015e-01
2.808000e+01 4.507816e+01 6.588095e-01
2.816000e+01 4.539211e+01 6.547043e-01
2.824000e+01 4.571305e+01 6.504018e-01
2.832000e+01 4.607646e+01 6.458967e-01
2.840000e+01 4.642499e+01 6.410075e-01
2.848000e+01 4.672972e+01 6.361499e-01
2.856000e+01 4.701447e+01 6.311905e-01
2.864000e+01 4.731048e+01 6.256848e-01
2.872000e+01 4.752648e+01 6.189218e-01
2.880000e+01 4.768702e+01 6.114095e-01
2.888000e+01 4.774649e+01 6.022993e-01
2.896000e+01 4.779203e+01 5.969122e-01
2.904000e+01 4.778057e+01 5.951003e-01
2.912000e+01 4.773368e+01 5.971739e-01
2.920000e+01 4.770559e+01 6.024436e-01
2.928000e+01 4.773088e+01 6.104786e-01
2.936000e+01 4.774313e+01 6.199665e-01
2.944000e+01 4.774543e+01 6.308175e-01
2.952000e+01 4.781383e+01 6.426463e-01
2.960000e+01 4.789182e+01 6.545867e-01
2.968000e+01 4.801181e+01 6.659984e-01
2.976000e+01 4.816085e+01 6.766560e-01
2.984000e+01 4.837352e+01 6.880764e-01
2.992000e+01 4.865526e+01 6.998169e-01
3.000000e+01 4.904620e+01 7.112536e-01
3.008000e+01 4.947344e+01 7.216869e-01
3.016000e+01 4.994517e+01 7.303672e-01
3.024000e+01 5.047944e+01 7.378311e-01
3.032000e+01 5.105780e+01 7.441287e-01
3.040000e+01 5.160875e+01 7.499661e-01
3.048000e+01 5.213583e+01 7.560417e-01
3.056000e+01 5.262010e+01 7.617219e-01
3.064000e+01 5.304120e+01 7.672557e-01
3.072000e+01 5.336099e+01 7.721513e-01
3.080000e+01 5.360338e+01 7.759940e-01
3.088000e+01 5.380406e+01 7.780450e-01
3.096000e+01 5.397759e+01 7.789978e-01
3.104000e+01 5.415371e+01 7.788713e-01
3.112000e+01 5.426814e+01 7.785376e-01
3.120000e+01 5.435021e+01 7.775734e-01
3.128000e+01 5.436244e+01 7.759995e-01
3.136000e+01 5.434895e+01 7.730546e-01
3.144000e+01 5.428270e+01 7.689774e-01
3.152000e+01 5.420693e+01 7.638098e-01
3.160000e+01 5.414950e+01 7.581145e-01
3.168000e+01 5.408329e+01 7.521712e-01
3.176000e+01 5.400980e+01 7.458654e-01
3.184000e+01 5.395252e+01 7.392311e-01
3.192000e+01 5.391134e+01 7.329890e-01
3.200000e+01 5.387620e+01 7.272903e-01
3.208000e+01 5.385862e+01 7.221076e-01
3.216000e+01 5.388350e+01 7.171302e-01
3.224000e+01 5.394404e+01 7.123372e-01
3.232000e+01 5.400278e+01 7.081125e-01
3.240000e+01 5.408010e+01 7.053816e-01
3.248000e+01 5.421658e+01 7.038061e-01
3.256000e+01 5.435829e+01 7.030101e-01
3.264000e+01 5.450272e+01 7.028098e-01
3.272000e+01 5.464897e+01 7.032518e-01
3.280000e+01 5.477932e+01 7.043085e-01
3.288000e+01 5.488476e+01 7.058931e-01
3.296000e+01 5.499498e+01 7.081667e-01
3.304000e+01 5.509535e+01 7.107770e-01
3.312000e+01 5.516851e+01 7.139575e-01
3.320000e+01 5.523832e+01 7.171306e-01
3.328000e+01 5.529598e+01 7.199843e-01
3.336000e+01 5.535363e+01 7.223130e-01
3.344000e+01 5.540601e+01 7.239045e-01
3.352000e+01 5.544987e+01 7.250892e-01
3.360000e+01 5.548100e+01 7.254862e-01
3.368000e+01 5.553585e+01 7.255560e-01
3.376000e+01 5.556319e+01 7.248987e-01
3.384000e+01 5.560155e+01 7.238029e-01
3.392000e+01 5.561926e+01 7.220826e-01
3.400000e+01 5.563437e+01 7.196177e-01
3.408000e+01 5.563542e+01 7.164652e-01
3.416000e+01 5.563503e+01 7.127293e-01
3.424000e+01 5.560408e+01 7.080146e-01
3.432000e+01 5.557383e+01 7.026325e-01
3.440000e+01 5.554228e+01 6.965928e-01
3.448000e+01 5.551342e+01 6.899531e-01
3.456000e+01 5.548272e+01 6.825494e-01
3.464000e+01 5.546280e+01 6.746058e-01
3.472000e+01 5.544696e+01 6.663183e-01
3.480000e+01 5.542135e+01 6.575433e-01
3.488000e+01 5.541372e+01 6.484708e-01
3.496000e+01 5.539491e+01 6.391444e-01
3.504000e+01 5.539890e+01 6.297025e-01
3.512000e+01 5.540455e+01 6.203160e-01
3.520000e+01 5.541614e+01 6.112907e-01
3.528000e+01 5.544202e+01 6.028877e-01
3.536000e+01 5.547187e+01 5.952074e-01
3.544000e+01 5.550442e+01 5.882559e-01
3.552000e+01 5.554736e+01 5.817887e-01
3.560000e+01 5.560078e+01 5.758094e-01
3.568000e+01 5.567547e+01 5.703594e-01
3.576000e+01 5.575691e+01 5.654565e-01
3.584000e+01 5.586051e+01 5.610544e-01
3.592000e+01 5.598074e+01 5.573738e-01
3.600000e+01 5.611025e+01 5.545646e-01
3.608000e+01 5.625407e+01 5.526443e-01
3.616000e+01 5.641557e+01 5.515186e-01
3.624000e+01 5.659117e+01 5.510776e-01
3.632000e+01 5.677598e+01 5.510132e-01
3.640000e+01 5.697519e+01 5.510856e-01
3.648000e+01 5.718351e+01 5.513255e-01
3.656000e+01 5.738903e+01 5.515896e-01
3.664000e+01 5.759824e+01 5.519052e-01
3.672000e+01 5.780037e+01 5.521974e-01
3.680000e+01 5.798807e+01 5.522889e-01
3.688000e+01 5.816862e+01 5.522170e-01
3.696000e+01 5.833215e+01 5.518058e-01
3.704000e+01 5.847528e+01 5.511080e-01
3.712000e+01 5.858944e+01 5.501123e-01
3.720000e+01 5.868346e+01 5.490893e-01
3.728000e+01 5.876420e+01 5.481118e-01
3.736000e+01 5.882148e+01 5.473416e-01
3.744000e+01 5.886650e+01 5.467098e-01
3.752000e+01 5.887038e+01 5.461812e-01
3.760000e+01 5.884091e+01 5.457297e-01
3.768000e+01 5.879776e+01 5.453476e-01
3.776000e+01 5.873689e+01 5.452127e-01
3.784000e+01 5.864555e+01 5.452404e-01
3.792000e+01 5.854445e+01 5.455865e-01
3.800000e+01 5.842282e+01 5.465809e-01
3.808000e+01 5.828736e+01 5.482943e-01
3.816000e+01 5.813643e+01 5.504404e-01
3.824000e+01 5.799069e+01 5.531224e-01
3.832000e+01 5.787703e+01 5.560041e-01
3.840000e+01 5.775668e+01 5.589960e-01
3.848000e+01 5.765892e+01 5.625005e-01
3.856000e+01 5.759327e+01 5.659365e-01
3.864000e+01 5.756610e+01 5.696014e-01
3.872000e+01 5.756380e+01 5.731074e-01
3.880000e+01 5.759025e+01 5.762966e-01
3.888000e+01 5.762621e+01 5.789046e-01
3.896000e+01 5.769815e+01 5.811832e-01
3.904000e+01 5.779400e+01 5.831062e-01
3.912000e+01 5.790317e+01 5.844874e-01
3.920000e+01 5.800457e+01 5.851842e-01
3.928000e+01 5.810238e+01 5.854879e-01
3.936000e+01 5.818022e+01 5.853273e-01
3.944000e+01 5.824628e+01 5.849610e-01
3.952000e+01 5.829399e+01 5.845859e-01
3.960000e+01 5.829949e+01 5.835961e-01
3.968000e+01 5.829073e+01 5.825057e-01
3.976000e+01 5.827598e+01 5.813402e-01
3.984000e+01 5.822141e+01 5.802792e-01
3.992000e+01 5.815623e+01 5.786897e-01
4.000000e+01 5.809434e+01 5.765541e-01
4.008000e+01 5.796585e+01 5.732949e-01
4.016000e+01 5.781363e+01 5.693450e-01
4.024000e+01 5.765075e+01 5.648440e-01
4.032000e+01 5.745905e+01 5.596274e-01
4.040000e+01 5.724879e+01 5.535487e-01
4.048000e+01 5.702026e+01 5.469550e-01
4.056000e+01 5.678154e+01 5.408354e-01
4.064000e+01 5.656047e+01 5.352004e-01
4.072000e+01 5.632867e+01 5.308027e-01
4.080000e+01 5.611814e+01 5.272433e-01
4.088000e+01 5.592558e+01 5.239718e-01
4.096000e+01 5.577046e+01 5.204948e-01
4.104000e+01 5.564215e+01 5.168354e-01
4.112000e+01 5.551568e+01 5.130161e-01
4.120000e+01 5.538711e+01 5.088270e-01
4.128000e+01 5.526910e+01 5.041669e-01
4.136000e+01 5.515947e+01 4.990503e-01
4.144000e+01 5.504405e+01 4.936803e-01
4.152000e+01 5.493366e+01 4.881989e-01
4.160000e+01 5.482825e+01 4.826393e-01
4.168000e+01 5.472342e+01 4.769741e-01
4.176000e+01 5.462562e+01 4.712426e-01
4.184000e+01 5.451787e+01 4.654254e-01
4.192000e+01 5.440965e+01 4.594138e-01
4.200000e+01 5.429752e+01 4.533484e-01
4.208000e+01 5.419625e+01 4.472671e-01
4.216000e+01 5.409437e+01 4.413954e-01
4.224000e+01 5.400788e+01 4.357114e-01
4.232000e+01 5.391904e+01 4.302937e-01
4.240000e+01 5.383220e+01 4.252560e-01
4.248000e+01 5.375525e+01 4.204257e-01
4.256000e+01 5.368802e+01 4.158042e-01
4.264000e+01 5.363066e+01 4.113991e-01
4.272000e+01 5.359924e+01 4.071764e-01
4.280000e+01 5.358026e+01 4.032819e-01
4.288000e+01 5.356159e+01 3.996668e-01
4.296000e+01 5.356816e+01 3.964087e-01
4.304000e+01 5.357797e+01 3.937811e-01
4.312000e+01 5.359791e+01 3.917012e-01
4.320000e+01 5.363282e+01 3.901914e-01
4.328000e+01 5.367027e+01 3.893080e-01
4.336000e+01 5.372101e+01 3.889103e-01
4.344000e+01 5.378595e+01 3.889317e-01
4.352000e+01 5.387529e+01 3.891940e-01
4.360000e+01 5.398919e+01 3.895758e-01
4.368000e+01 5.413804e+01 3.899622e-01
4.376000e+01 5.430246e+01 3.903265e-01
4.384000e+01 5.449167e+01 3.906577e-01
4.392000e+01 5.469642e+01 3.908661e-01
4.400000e+01 5.490950e+01 3.909135e-01
4.408000e+01 5.514297e+01 3.907288e-01
4.416000e+01 5.538792e+01 3.905086e-01
4.424000e+01 5.564252e+01 3.902352e-01
4.432000e+01 5.588722e+01 3.897095e-01
4.440000e+01 5.612894e+01 3.891156e-01
4.448000e+01 5.636575e+01 3.885083e-01
4.456000e+01 5.659859e+01 3.879194e-01
4.464000e+01 5.682112e+01 3.873432e-01
4.472000e+01 5.702501e+01 3.869064e-01
4.480000e+01 5.721583e+01 3.866614e-01
4.488000e+01 5.739030e+01 3.866762e-01
4.496000e+01 5.754425e+01 3.869903e-01
4.504000e+01 5.767486e+01 3.876290e-01
4.512000e+01 5.779076e+01 3.885584e-01
4.520000e+01 5.788498e+01 3.897416e-01
4.528000e+01 5.796615e+01 3.911713e-01
4.536000e+01 5.802855e+01 3.928299e-01
4.544000e+01 5.808491e+01 3.945866e-01
4.552000e+01 5.812180e+01 3.965013e-01
4.560000e+01 5.814840e+01 3.986279e-01
4.568000e+01 5.817514e+01 4.008565e-01
4.576000e+01 5.820719e+01 4.030612e-01
4.584000e+01 5.823589e+01 4.054107e-01
4.592000e+01 5.825838e+01 4.078543e-01
4.600000e+01 5.828529e+01 4.104433e-01
4.608000e+01 5.832451e+01 4.130890e-01
4.616000e+01 5.836688e+01 4.159996e-01
4.624000e+01 5.841242e+01 4.191002e-01
4.632000e+01 5.846103e+01 4.223161e-01
4.640000e+01 5.850680e+01 4.257407e-01
