# Time C0_Drag C0_Lift C1_Drag C1_Lift C2_Drag C2_Lift C3_Drag C3_Lift C4_Drag C4_Lift C5_Drag C5_Lift
8.000000e-02 9.818871e-05 -1.200444e-20 9.818871e-05 -5.446356e-21 9.818871e-05 -4.971091e-21 9.818871e-05 -1.198247e-20 9.818871e-05 8.369678e-21 9.818871e-05 -5.286743e-21
1.600000e-01 1.542151e-01 1.317159e-07 1.542138e-01 7.254111e-07 1.542140e-01 -6.381616e-07 1.542149e-01 2.705994e-07 1.542138e-01 4.370882e-07 1.542138e-01 -1.101049e-06
2.400000e-01 5.642485e-01 2.803929e-05 5.617443e-01 1.196870e-03 5.619958e-01 -1.242953e-03 5.639911e-01 2.803364e-05 5.620601e-01 1.236734e-03 5.618087e-01 -1.205385e-03
3.200000e-01 1.134365e+00 1.472580e-04 1.123561e+00 5.281609e-03 1.124639e+00 -4.974105e-03 1.133142e+00 1.120207e-04 1.124864e+00 5.100408e-03 1.123750e+00 -4.934103e-03
4.000000e-01 1.783660e+00 9.054758e-04 1.758182e+00 1.296342e-02 1.760821e+00 -1.087467e-02 1.780488e+00 5.708553e-04 1.761170e+00 1.162518e-02 1.758291e+00 -1.149662e-02
4.800000e-01 2.439747e+00 1.287700e-03 2.394972e+00 2.569594e-02 2.399731e+00 -1.616300e-02 2.433925e+00 4.073917e-04 2.400442e+00 1.933455e-02 2.394602e+00 -2.290794e-02
5.600000e-01 3.038542e+00 7.559588e-03 2.972569e+00 3.968792e-02 2.979526e+00 -1.774855e-02 3.029212e+00 1.573777e-03 2.981034e+00 2.207146e-02 2.970724e+00 -4.127051e-02
6.400000e-01 3.525082e+00 1.261371e-02 3.439185e+00 5.622941e-02 3.449740e+00 -1.400938e-02 3.512770e+00 1.653488e-02 3.445261e+00 2.143404e-02 3.433329e+00 -5.825981e-02
7.200000e-01 3.852526e+00 2.020073e-02 3.747824e+00 7.487441e-02 3.759730e+00 -1.396267e-02 3.839665e+00 2.131846e-02 3.753350e+00 1.832461e-02 3.739773e+00 -6.366453e-02
8.000000e-01 3.978153e+00 2.768689e-02 3.865826e+00 1.021920e-01 3.872817e+00 3.755273e-03 3.974104e+00 2.070495e-02 3.863460e+00 2.819713e-02 3.850653e+00 -7.542384e-02
8.800000e-01 3.884526e+00 8.228828e-03 3.767211e+00 1.055263e-01 3.765605e+00 2.249800e-02 3.890299e+00 1.504256e-02 3.758863e+00 5.943108e-03 3.761397e+00 -8.919035e-02
9.600000e-01 3.569719e+00 4.102130e-02 3.478848e+00 1.087048e-01 3.451209e+00 5.147675e-02 3.597227e+00 2.695517e-02 3.440171e+00 1.144026e-03 3.454893e+00 -1.058009e-01
1.040000e+00 3.064042e+00 4.965371e-02 2.998626e+00 1.073871e-01 2.943136e+00 4.852846e-02 3.118797e+00 9.015698e-03 2.942008e+00 -3.789752e-02 2.975722e+00 -7.114185e-02
1.120000e+00 2.448884e+00 5.469628e-02 2.413234e+00 6.390859e-02 2.323657e+00 5.643102e-02 2.538822e+00 5.452866e-03 2.323325e+00 -2.857354e-02 2.394822e+00 -3.851920e-02
1.200000e+00 1.973956e+00 6.345499e-02 1.975785e+00 4.805110e-02 1.846844e+00 3.079358e-02 2.110463e+00 1.038560e-02 1.852554e+00 -2.435161e-02 1.962452e+00 -2.865441e-02
1.280000e+00 1.651517e+00 5.741192e-02 1.685584e+00 2.920829e-02 1.525810e+00 5.714959e-03 1.829191e+00 1.485882e-02 1.531117e+00 -3.727851e-03 1.677437e+00 -1.640773e-02
1.360000e+00 1.436824e+00 4.003048e-02 1.492163e+00 2.554456e-02 1.314779e+00 6.349950e-03 1.642571e+00 9.502172e-03 1.320411e+00 1.388889e-02 1.496414e+00 -1.246875e-02
1.440000e+00 1.300243e+00 1.530580e-02 1.363275e+00 2.424538e-02 1.177533e+00 2.238580e-03 1.519989e+00 -3.846339e-03 1.189718e+00 1.948947e-02 1.384300e+00 -3.769498e-03
1.520000e+00 1.219886e+00 -4.159603e-03 1.281736e+00 1.435587e-02 1.092936e+00 9.102393e-03 1.440571e+00 -2.103657e-02 1.112105e+00 2.718448e-02 1.314305e+00 4.370055e-03
1.600000e+00 1.173512e+00 -2.676443e-02 1.229354e+00 2.631670e-02 1.044280e+00 1.040276e-02 1.389755e+00 -4.284367e-02 1.069395e+00 2.669982e-02 1.270653e+00 1.321726e-02
1.680000e+00 1.153127e+00 -3.924848e-02 1.199231e+00 2.705705e-02 1.019919e+00 8.116832e-03 1.363041e+00 -6.213457e-02 1.053038e+00 3.499997e-02 1.242701e+00 1.864640e-02
1.760000e+00 1.147612e+00 -6.366822e-02 1.180922e+00 4.664032e-02 1.011358e+00 4.998867e-03 1.349073e+00 -7.878542e-02 1.050835e+00 4.527064e-02 1.224600e+00 2.638378e-02
1.840000e+00 1.152268e+00 -8.755651e-02 1.170008e+00 5.610190e-02 1.011708e+00 2.912155e-03 1.342843e+00 -1.006248e-01 1.059200e+00 5.555599e-02 1.215374e+00 2.884003e-02
1.920000e+00 1.164847e+00 -1.094711e-01 1.160159e+00 6.159266e-02 1.019375e+00 2.159263e-03 1.339141e+00 -1.237331e-01 1.072592e+00 5.999462e-02 1.211801e+00 3.111221e-02
2.000000e+00 1.179667e+00 -1.297561e-01 1.148930e+00 7.152553e-02 1.029946e+00 -5.558122e-03 1.335110e+00 -1.483618e-01 1.090577e+00 5.127396e-02 1.210757e+00 4.031993e-02
2.080000e+00 1.197418e+00 -1.508368e-01 1.138232e+00 6.131512e-02 1.041453e+00 -1.007845e-02 1.333539e+00 -1.711994e-01 1.112987e+00 5.594221e-02 1.210798e+00 4.395178e-02
2.160000e+00 1.213100e+00 -1.665848e-01 1.126466e+00 6.081478e-02 1.050276e+00 -1.866098e-02 1.331828e+00 -1.992335e-01 1.135987e+00 5.254540e-02 1.209719e+00 5.127136e-02
2.240000e+00 1.226769e+00 -1.889636e-01 1.112700e+00 6.089985e-02 1.057619e+00 -3.045564e-02 1.331582e+00 -2.266581e-01 1.157846e+00 5.035500e-02 1.207596e+00 5.595083e-02
2.320000e+00 1.234318e+00 -2.085692e-01 1.095709e+00 6.514185e-02 1.064452e+00 -3.868565e-02 1.330101e+00 -2.514332e-01 1.176630e+00 4.659011e-02 1.203321e+00 4.865107e-02
2.400000e+00 1.238767e+00 -2.247734e-01 1.077145e+00 5.194671e-02 1.068027e+00 -5.525732e-02 1.328474e+00 -2.780710e-01 1.194661e+00 3.938462e-02 1.201382e+00 3.344584e-02
2.480000e+00 1.240602e+00 -2.383385e-01 1.061354e+00 4.686350e-02 1.070385e+00 -6.774161e-02 1.325616e+00 -2.970489e-01 1.207608e+00 3.480259e-02 1.196839e+00 2.564224e-02
2.560000e+00 1.242452e+00 -2.556099e-01 1.045851e+00 3.991362e-02 1.071291e+00 -7.960698e-02 1.323099e+00 -3.154561e-01 1.218317e+00 3.303365e-02 1.190523e+00 3.429000e-02
2.640000e+00 1.241978e+00 -2.712341e-01 1.028441e+00 3.280547e-02 1.069432e+00 -9.758448e-02 1.320487e+00 -3.339877e-01 1.226697e+00 2.810401e-02 1.182307e+00 3.614194e-02
2.720000e+00 1.240287e+00 -2.887301e-01 1.010275e+00 2.128306e-02 1.066334e+00 -1.029199e-01 1.316476e+00 -3.490272e-01 1.231895e+00 2.513192e-02 1.171496e+00 4.699168e-02
2.800000e+00 1.236671e+00 -3.043408e-01 9.905693e-01 1.046067e-02 1.059675e+00 -1.142500e-01 1.312028e+00 -3.641053e-01 1.235127e+00 1.950591e-02 1.159037e+00 5.394287e-02
2.880000e+00 1.230038e+00 -3.203899e-01 9.699738e-01 5.914992e-03 1.052216e+00 -1.242765e-01 1.306962e+00 -3.769362e-01 1.236126e+00 1.385615e-02 1.143695e+00 6.092034e-02
2.960000e+00 1.219958e+00 -3.379289e-01 9.473551e-01 -5.543817e-03 1.042374e+00 -1.276964e-01 1.299494e+00 -3.898876e-01 1.235797e+00 4.701941e-03 1.127238e+00 5.606783e-02
3.040000e+00 1.208998e+00 -3.550718e-01 9.249967e-01 -1.461648e-02 1.033281e+00 -1.313239e-01 1.292640e+00 -3.997160e-01 1.234179e+00 -2.543812e-03 1.110144e+00 5.871177e-02
3.120000e+00 1.195581e+00 -3.713330e-01 9.023318e-01 -1.517953e-02 1.023468e+00 -1.329014e-01 1.284756e+00 -4.073346e-01 1.230926e+00 -1.385793e-02 1.089433e+00 6.233058e-02
3.200000e+00 1.183669e+00 -3.846887e-01 8.776715e-01 -2.675221e-02 1.013142e+00 -1.373721e-01 1.277758e+00 -4.146256e-01 1.227884e+00 -2.341806e-02 1.067781e+00 6.508217e-02
3.280000e+00 1.175598e+00 -3.992299e-01 8.519997e-01 -4.066581e-02 1.005104e+00 -1.414596e-01 1.272973e+00 -4.181971e-01 1.226446e+00 -2.801642e-02 1.044943e+00 8.828398e-02
3.360000e+00 1.166945e+00 -4.119694e-01 8.240267e-01 -5.229396e-02 9.967346e-01 -1.456413e-01 1.268083e+00 -4.213671e-01 1.224948e+00 -3.587489e-02 1.020690e+00 1.007401e-01
3.440000e+00 1.157891e+00 -4.149501e-01 7.953588e-01 -6.051975e-02 9.893303e-01 -1.530102e-01 1.264527e+00 -4.221226e-01 1.223690e+00 -4.277359e-02 9.913048e-01 1.135558e-01
3.520000e+00 1.147953e+00 -4.193929e-01 7.635048e-01 -7.017214e-02 9.828112e-01 -1.539562e-01 1.259896e+00 -4.198506e-01 1.222024e+00 -5.037018e-02 9.578160e-01 1.250212e-01
3.600000e+00 1.139183e+00 -4.222575e-01 7.296216e-01 -8.694547e-02 9.764399e-01 -1.590862e-01 1.255888e+00 -4.178936e-01 1.221846e+00 -5.859543e-02 9.217714e-01 1.356639e-01
3.680000e+00 1.129057e+00 -4.234019e-01 6.923902e-01 -9.701959e-02 9.684134e-01 -1.619639e-01 1.248299e+00 -4.156504e-01 1.222557e+00 -8.088361e-02 8.818289e-01 1.473989e-01
3.760000e+00 1.118196e+00 -4.276320e-01 6.548420e-01 -9.542618e-02 9.629873e-01 -1.612179e-01 1.242025e+00 -4.080988e-01 1.224001e+00 -9.488959e-02 8.366997e-01 1.677683e-01
3.840000e+00 1.107211e+00 -4.289638e-01 6.151238e-01 -9.851319e-02 9.576199e-01 -1.617875e-01 1.235951e+00 -4.010309e-01 1.226272e+00 -1.110162e-01 7.886825e-01 1.814145e-01
3.920000e+00 1.095188e+00 -4.416820e-01 5.702962e-01 -1.014270e-01 9.518751e-01 -1.606746e-01 1.229609e+00 -3.939510e-01 1.229575e+00 -1.287077e-01 7.399088e-01 1.913456e-01
4.000000e+00 1.081617e+00 -4.493376e-01 5.232386e-01 -1.021686e-01 9.463240e-01 -1.587491e-01 1.223405e+00 -3.890669e-01 1.233732e+00 -1.452031e-01 6.879161e-01 2.000360e-01
4.080000e+00 1.067932e+00 -4.489461e-01 4.758712e-01 -1.012499e-01 9.422300e-01 -1.558396e-01 1.217688e+00 -3.819838e-01 1.237604e+00 -1.604028e-01 6.320133e-01 2.097866e-01
4.160000e+00 1.054340e+00 -4.507017e-01 4.257087e-01 -1.000548e-01 9.378729e-01 -1.535622e-01 1.211688e+00 -3.754979e-01 1.241952e+00 -1.777089e-01 5.756371e-01 2.077031e-01
4.240000e+00 1.041611e+00 -4.529938e-01 3.757011e-01 -9.859163e-02 9.345078e-01 -1.501097e-01 1.206211e+00 -3.683371e-01 1.246145e+00 -1.925828e-01 5.178978e-01 2.107505e-01
4.320000e+00 1.027768e+00 -4.551678e-01 3.253777e-01 -9.446372e-02 9.321379e-01 -1.405512e-01 1.200122e+00 -3.590550e-01 1.249060e+00 -2.068776e-01 4.588999e-01 2.128258e-01
4.400000e+00 1.012739e+00 -4.537529e-01 2.762451e-01 -8.374668e-02 9.304112e-01 -1.329456e-01 1.194203e+00 -3.486147e-01 1.251024e+00 -2.199627e-01 3.994680e-01 2.154513e-01
4.480000e+00 9.982700e-01 -4.500124e-01 2.282165e-01 -8.137156e-02 9.281088e-01 -1.264066e-01 1.186523e+00 -3.405800e-01 1.253723e+00 -2.428753e-01 3.427026e-01 2.178866e-01
4.560000e+00 9.847444e-01 -4.467412e-01 1.819566e-01 -7.801421e-02 9.265544e-01 -1.186165e-01 1.177396e+00 -3.245646e-01 1.257479e+00 -2.698669e-01 2.877230e-01 2.318976e-01
4.640000e+00 9.701876e-01 -4.406774e-01 1.352171e-01 -7.740990e-02 9.231620e-01 -1.113210e-01 1.167270e+00 -3.149092e-01 1.262830e+00 -3.054859e-01 2.347998e-01 2.422811e-01
4.720000e+00 9.566043e-01 -4.338681e-01 9.132985e-02 -7.998304e-02 9.209053e-01 -1.038534e-01 1.158421e+00 -3.034253e-01 1.267821e+00 -3.352021e-01 1.835440e-01 2.540932e-01
4.800000e+00 9.434840e-01 -4.276842e-01 4.983487e-02 -8.171788e-02 9.194753e-01 -9.578037e-02 1.150738e+00 -2.918086e-01 1.269532e+00 -3.646106e-01 1.348130e-01 2.654462e-01
4.880000e+00 9.317635e-01 -4.217765e-01 1.146064e-02 -8.753304e-02 9.202069e-01 -8.834249e-02 1.144252e+00 -2.721276e-01 1.268709e+00 -3.925639e-01 8.885093e-02 2.788166e-01
4.960000e+00 9.208637e-01 -4.150107e-01 -2.449699e-02 -9.255017e-02 9.212414e-01 -7.976637e-02 1.140001e+00 -2.586552e-01 1.267564e+00 -4.164936e-01 4.570187e-02 2.945613e-01
5.040000e+00 9.103822e-01 -4.064574e-01 -5.840143e-02 -9.998114e-02 9.222655e-01 -7.152618e-02 1.135618e+00 -2.465734e-01 1.266503e+00 -4.391173e-01 5.735725e-03 3.071659e-01
5.120000e+00 9.005263e-01 -3.973575e-01 -8.965340e-02 -1.095139e-01 9.240910e-01 -6.347327e-02 1.130948e+00 -2.319908e-01 1.264848e+00 -4.596713e-01 -3.136491e-02 3.179450e-01
5.200000e+00 8.899164e-01 -3.860344e-01 -1.198121e-01 -1.184217e-01 9.242518e-01 -5.465830e-02 1.123007e+00 -2.203129e-01 1.262412e+00 -4.902333e-01 -6.613887e-02 3.263845e-01
5.280000e+00 8.785739e-01 -3.745314e-01 -1.474867e-01 -1.304466e-01 9.254808e-01 -4.647254e-02 1.115781e+00 -2.003650e-01 1.257390e+00 -5.158086e-01 -9.781487e-02 3.233771e-01
5.360000e+00 8.681363e-01 -3.624679e-01 -1.725216e-01 -1.422152e-01 9.268062e-01 -3.707184e-02 1.110778e+00 -1.867278e-01 1.252167e+00 -5.365350e-01 -1.259944e-01 3.217055e-01
5.440000e+00 8.579199e-01 -3.484208e-01 -1.962696e-01 -1.547307e-01 9.267866e-01 -2.733275e-02 1.103884e+00 -1.752634e-01 1.247254e+00 -5.637754e-01 -1.512808e-01 3.190250e-01
5.520000e+00 8.479329e-01 -3.254071e-01 -2.155325e-01 -1.673641e-01 9.276072e-01 -1.602582e-02 1.097438e+00 -1.623578e-01 1.243420e+00 -5.825854e-01 -1.761019e-01 3.133731e-01
5.600000e+00 8.387986e-01 -3.053977e-01 -2.332250e-01 -1.809914e-01 9.286780e-01 -4.703586e-03 1.091343e+00 -1.501538e-01 1.239571e+00 -5.986004e-01 -1.979091e-01 3.091709e-01
5.680000e+00 8.297544e-01 -2.811057e-01 -2.487927e-01 -1.950189e-01 9.297719e-01 7.129719e-03 1.085259e+00 -1.387482e-01 1.235352e+00 -6.128010e-01 -2.181300e-01 2.980442e-01
5.760000e+00 8.206047e-01 -2.620352e-01 -2.645480e-01 -2.100916e-01 9.300508e-01 1.832117e-02 1.079178e+00 -1.293837e-01 1.231522e+00 -6.261552e-01 -2.341333e-01 2.802210e-01
5.840000e+00 8.124750e-01 -2.299554e-01 -2.756973e-01 -2.249604e-01 9.313929e-01 3.159854e-02 1.073429e+00 -1.188449e-01 1.226477e+00 -6.350281e-01 -2.513323e-01 2.601070e-01
5.920000e+00 8.057823e-01 -1.964690e-01 -2.847581e-01 -2.398707e-01 9.329087e-01 4.526455e-02 1.067843e+00 -1.092902e-01 1.220961e+00 -6.415246e-01 -2.665677e-01 2.355201e-01
6.000000e+00 8.003028e-01 -1.645392e-01 -2.928891e-01 -2.572527e-01 9.343242e-01 5.804257e-02 1.062844e+00 -1.012948e-01 1.215761e+00 -6.455072e-01 -2.783962e-01 2.092319e-01
6.080000e+00 7.946159e-01 -1.220747e-01 -2.982317e-01 -2.731751e-01 9.366758e-01 7.170928e-02 1.057784e+00 -8.941522e-02 1.209108e+00 -6.471819e-01 -2.914561e-01 1.735280e-01
6.160000e+00 7.902717e-01 -8.505130e-02 -3.031942e-01 -2.896362e-01 9.385446e-01 8.541674e-02 1.053048e+00 -7.959719e-02 1.202832e+00 -6.464532e-01 -3.018011e-01 1.339276e-01
6.240000e+00 7.861774e-01 -3.591325e-02 -3.044812e-01 -3.043922e-01 9.413078e-01 1.010175e-01 1.048684e+00 -6.918068e-02 1.195684e+00 -6.412788e-01 -3.135360e-01 9.128750e-02
6.320000e+00 7.823150e-01 6.819248e-03 -3.062254e-01 -3.204329e-01 9.433292e-01 1.154318e-01 1.044551e+00 -6.125070e-02 1.189156e+00 -6.347504e-01 -3.215034e-01 4.301738e-02
6.400000e+00 7.778942e-01 4.882941e-02 -3.073646e-01 -3.373418e-01 9.450602e-01 1.296291e-01 1.040750e+00 -5.448273e-02 1.182948e+00 -6.257010e-01 -3.277768e-01 -1.029722e-02
6.480000e+00 7.727994e-01 8.985318e-02 -3.079449e-01 -3.551482e-01 9.465722e-01 1.435636e-01 1.037304e+00 -4.875069e-02 1.177064e+00 -6.141394e-01 -3.327453e-01 -6.866662e-02
6.560000e+00 7.673995e-01 1.393770e-01 -3.068235e-01 -3.777173e-01 9.480955e-01 1.568973e-01 1.034283e+00 -4.383983e-02 1.171263e+00 -6.002769e-01 -3.382732e-01 -1.347381e-01
6.640000e+00 7.600691e-01 1.838694e-01 -3.070841e-01 -3.984987e-01 9.490088e-01 1.696118e-01 1.031466e+00 -4.043459e-02 1.166121e+00 -5.847219e-01 -3.418064e-01 -2.068294e-01
6.720000e+00 7.512534e-01 2.385296e-01 -3.037923e-01 -4.186922e-01 9.506896e-01 1.837010e-01 1.028936e+00 -3.605060e-02 1.160394e+00 -5.652227e-01 -3.471371e-01 -2.822989e-01
6.800000e+00 7.405418e-01 2.846886e-01 -3.007543e-01 -4.403512e-01 9.525544e-01 1.966859e-01 1.027036e+00 -3.223138e-02 1.155054e+00 -5.431677e-01 -3.516243e-01 -3.590748e-01
6.880000e+00 7.284248e-01 3.271518e-01 -2.982937e-01 -4.633108e-01 9.541152e-01 2.086906e-01 1.025526e+00 -2.964177e-02 1.150418e+00 -5.196586e-01 -3.559575e-01 -4.424059e-01
6.960000e+00 7.154758e-01 3.629679e-01 -2.969205e-01 -4.871214e-01 9.543355e-01 2.183506e-01 1.024865e+00 -3.234155e-02 1.147476e+00 -4.945028e-01 -3.590301e-01 -5.304017e-01
7.040000e+00 7.017761e-01 3.968578e-01 -2.955485e-01 -5.122152e-01 9.550147e-01 2.274543e-01 1.025396e+00 -3.289873e-02 1.144969e+00 -4.675188e-01 -3.623925e-01 -6.222560e-01
7.120000e+00 6.867584e-01 4.271376e-01 -2.947853e-01 -5.348407e-01 9.554720e-01 2.365620e-01 1.025857e+00 -3.362460e-02 1.142740e+00 -4.389182e-01 -3.663240e-01 -7.188145e-01
7.200000e+00 6.711671e-01 4.531062e-01 -2.947560e-01 -5.598528e-01 9.559060e-01 2.441182e-01 1.026588e+00 -3.515539e-02 1.141298e+00 -4.091171e-01 -3.703220e-01 -8.198857e-01
7.280000e+00 6.553703e-01 4.762110e-01 -2.950312e-01 -5.870897e-01 9.562495e-01 2.504428e-01 1.027606e+00 -3.726556e-02 1.140682e+00 -3.781576e-01 -3.746323e-01 -9.252596e-01
7.360000e+00 6.389087e-01 4.918688e-01 -2.966342e-01 -6.151618e-01 9.561306e-01 2.553678e-01 1.028831e+00 -4.023807e-02 1.141150e+00 -3.466093e-01 -3.785074e-01 -1.035174e+00
7.440000e+00 6.219591e-01 5.041349e-01 -2.984626e-01 -6.438881e-01 9.559855e-01 2.595567e-01 1.030308e+00 -4.320665e-02 1.142376e+00 -3.138186e-01 -3.834599e-01 -1.149107e+00
7.520000e+00 6.045030e-01 5.148309e-01 -3.006266e-01 -6.730370e-01 9.558262e-01 2.629349e-01 1.032027e+00 -4.621933e-02 1.144438e+00 -2.799617e-01 -3.894360e-01 -1.266541e+00
7.600000e+00 5.869818e-01 5.231994e-01 -3.032141e-01 -7.024639e-01 9.556560e-01 2.654485e-01 1.033995e+00 -4.927772e-02 1.147466e+00 -2.451811e-01 -3.962104e-01 -1.386544e+00
7.680000e+00 5.696467e-01 5.258367e-01 -3.064738e-01 -7.324184e-01 9.556428e-01 2.668172e-01 1.036676e+00 -5.225085e-02 1.151545e+00 -2.072046e-01 -4.033453e-01 -1.510535e+00
7.760000e+00 5.513875e-01 5.283015e-01 -3.103256e-01 -7.620995e-01 9.554421e-01 2.674207e-01 1.039394e+00 -5.543578e-02 1.156104e+00 -1.699624e-01 -4.113863e-01 -1.638267e+00
7.840000e+00 5.341439e-01 5.212153e-01 -3.147373e-01 -7.922267e-01 9.556341e-01 2.668688e-01 1.043155e+00 -5.845840e-02 1.162500e+00 -1.281231e-01 -4.191667e-01 -1.765659e+00
7.920000e+00 5.177217e-01 5.148793e-01 -3.186022e-01 -8.213858e-01 9.564109e-01 2.662892e-01 1.047238e+00 -6.045714e-02 1.171536e+00 -8.758717e-02 -4.283117e-01 -1.888517e+00
8.000000e+00 4.998011e-01 4.988857e-01 -3.262806e-01 -8.431486e-01 9.555343e-01 2.653166e-01 1.050399e+00 -6.364043e-02 1.182501e+00 -4.959885e-02 -4.369524e-01 -2.019275e+00
8.080000e+00 4.839151e-01 4.772496e-01 -3.356967e-01 -8.670389e-01 9.544596e-01 2.624272e-01 1.053792e+00 -6.697866e-02 1.195806e+00 -1.140194e-02 -4.433738e-01 -2.147044e+00
8.160000e+00 4.688420e-01 4.550692e-01 -3.450821e-01 -8.883934e-01 9.527484e-01 2.593967e-01 1.056324e+00 -7.054241e-02 1.211033e+00 2.120534e-02 -4.491300e-01 -2.272099e+00
8.240000e+00 4.529969e-01 4.288898e-01 -3.537930e-01 -8.989371e-01 9.511829e-01 2.583730e-01 1.058311e+00 -7.169640e-02 1.226459e+00 5.713591e-02 -4.554013e-01 -2.395110e+00
8.320000e+00 4.376639e-01 4.046491e-01 -3.615772e-01 -9.079190e-01 9.503206e-01 2.564799e-01 1.060362e+00 -7.193314e-02 1.243625e+00 9.319086e-02 -4.607984e-01 -2.513335e+00
8.400000e+00 4.232267e-01 3.773330e-01 -3.684538e-01 -9.145746e-01 9.498846e-01 2.540871e-01 1.062428e+00 -7.145860e-02 1.262812e+00 1.284897e-01 -4.640511e-01 -2.625715e+00
8.480000e+00 4.101259e-01 3.477782e-01 -3.741859e-01 -9.177073e-01 9.498793e-01 2.516338e-01 1.064440e+00 -6.999065e-02 1.283986e+00 1.627180e-01 -4.644070e-01 -2.730686e+00
8.560000e+00 3.993735e-01 3.163910e-01 -3.782776e-01 -9.217996e-01 9.507353e-01 2.479757e-01 1.067106e+00 -6.765930e-02 1.307567e+00 1.978467e-01 -4.601977e-01 -2.826894e+00
8.640000e+00 3.902537e-01 2.829706e-01 -3.806024e-01 -9.187662e-01 9.520667e-01 2.450432e-01 1.069569e+00 -6.409317e-02 1.332803e+00 2.299822e-01 -4.507630e-01 -2.911507e+00
8.720000e+00 3.846736e-01 2.455262e-01 -3.796154e-01 -9.115606e-01 9.559306e-01 2.426171e-01 1.072430e+00 -5.423135e-02 1.358300e+00 2.635364e-01 -4.351807e-01 -2.974890e+00
8.800000e+00 3.829460e-01 2.019519e-01 -3.761395e-01 -9.001678e-01 9.612224e-01 2.408725e-01 1.075184e+00 -4.414772e-02 1.384932e+00 2.951891e-01 -4.103164e-01 -3.004770e+00
8.880000e+00 3.863675e-01 1.510929e-01 -3.695801e-01 -8.851653e-01 9.688168e-01 2.395745e-01 1.079474e+00 -3.189905e-02 1.412331e+00 3.293492e-01 -3.748792e-01 -3.000422e+00
8.960000e+00 3.951026e-01 9.872247e-02 -3.599631e-01 -8.651214e-01 9.776408e-01 2.388787e-01 1.083949e+00 -1.869681e-02 1.438741e+00 3.575415e-01 -3.261393e-01 -2.965249e+00
9.040000e+00 4.050472e-01 4.689997e-02 -3.480757e-01 -8.338058e-01 9.870507e-01 2.375190e-01 1.088416e+00 -4.448827e-03 1.464106e+00 3.816926e-01 -2.632585e-01 -2.903264e+00
9.120000e+00 4.156438e-01 -1.175728e-02 -3.379914e-01 -7.992328e-01 9.940741e-01 2.323663e-01 1.092006e+00 1.882109e-03 1.489773e+00 3.942091e-01 -1.853798e-01 -2.836291e+00
9.200000e+00 4.268894e-01 -6.263285e-02 -3.241946e-01 -7.588745e-01 1.001355e+00 2.281999e-01 1.094319e+00 1.105467e-02 1.512585e+00 3.997726e-01 -9.999889e-02 -2.762890e+00
9.280000e+00 4.449841e-01 -1.228182e-01 -3.025471e-01 -7.060393e-01 1.013246e+00 2.283287e-01 1.098478e+00 2.757171e-02 1.530124e+00 4.115657e-01 -1.111381e-02 -2.633984e+00
9.360000e+00 4.603238e-01 -1.815768e-01 -2.842520e-01 -6.517332e-01 1.021767e+00 2.236743e-01 1.099854e+00 3.765842e-02 1.544285e+00 4.040484e-01 8.011278e-02 -2.527286e+00
9.440000e+00 4.751583e-01 -2.387893e-01 -2.639623e-01 -5.869842e-01 1.029649e+00 2.194606e-01 1.099809e+00 4.863925e-02 1.553323e+00 3.900410e-01 1.717432e-01 -2.414972e+00
9.520000e+00 4.932573e-01 -2.985369e-01 -2.399776e-01 -5.191523e-01 1.040074e+00 2.140696e-01 1.099904e+00 6.638491e-02 1.556059e+00 3.738938e-01 2.618002e-01 -2.276468e+00
9.600000e+00 5.110973e-01 -3.552043e-01 -2.159083e-01 -4.484362e-01 1.048905e+00 2.063153e-01 1.097888e+00 7.934747e-02 1.553610e+00 3.494654e-01 3.502955e-01 -2.138264e+00
9.680000e+00 5.269185e-01 -4.094187e-01 -1.921183e-01 -3.722177e-01 1.056244e+00 1.995941e-01 1.094241e+00 9.038525e-02 1.545524e+00 3.172056e-01 4.379864e-01 -2.002818e+00
9.760000e+00 5.434101e-01 -4.643001e-01 -1.660085e-01 -2.915542e-01 1.063941e+00 1.895285e-01 1.090900e+00 1.052662e-01 1.531278e+00 2.837116e-01 5.257528e-01 -1.851007e+00
9.840000e+00 5.571352e-01 -5.142106e-01 -1.418236e-01 -2.086885e-01 1.068513e+00 1.757683e-01 1.086265e+00 1.152318e-01 1.512896e+00 2.397841e-01 6.164025e-01 -1.699720e+00
9.920000e+00 5.703337e-01 -5.633973e-01 -1.171909e-01 -1.190521e-01 1.072333e+00 1.603018e-01 1.081685e+00 1.244737e-01 1.490209e+00 1.954140e-01 7.086061e-01 -1.540390e+00
1.000000e+01 5.820685e-01 -6.121642e-01 -9.229336e-02 -1.486205e-02 1.074891e+00 1.448565e-01 1.076071e+00 1.330535e-01 1.462445e+00 1.473731e-01 8.013036e-01 -1.374993e+00
1.008000e+01 5.906617e-01 -6.569506e-01 -6.994918e-02 8.890817e-02 1.075227e+00 1.245268e-01 1.069320e+00 1.373845e-01 1.432005e+00 9.133093e-02 8.950686e-01 -1.214653e+00
1.016000e+01 6.015850e-01 -7.024968e-01 -4.496589e-02 1.973125e-01 1.076358e+00 1.021645e-01 1.063403e+00 1.425534e-01 1.398864e+00 3.844566e-02 9.901857e-01 -1.034078e+00
1.024000e+01 6.108481e-01 -7.416451e-01 -1.979259e-02 3.095871e-01 1.076806e+00 8.141912e-02 1.056954e+00 1.457874e-01 1.363126e+00 -1.620860e-02 1.085116e+00 -8.550050e-01
