# Time Total_Circulation Enstrophy_Proxy
8.400000e+00 -1.116077e+00 1.664304e-01
8.480000e+00 -1.111784e+00 1.678854e-01
8.560000e+00 -1.100215e+00 1.693866e-01
8.640000e+00 -1.079342e+00 1.709190e-01
8.720000e+00 -1.046694e+00 1.724860e-01
8.800000e+00 -1.006630e+00 1.741074e-01
8.880000e+00 -9.624748e-01 1.757301e-01
8.960000e+00 -9.103808e-01 1.773846e-01
9.040000e+00 -8.511636e-01 1.790791e-01
9.120000e+00 -7.881374e-01 1.808521e-01
9.200000e+00 -7.231890e-01 1.826559e-01
9.280000e+00 -6.549922e-01 1.845060e-01
9.360000e+00 -5.773831e-01 1.863890e-01
9.440000e+00 -4.814461e-01 1.883401e-01
9.520000e+00 -3.802020e-01 1.903809e-01
9.600000e+00 -2.716745e-01 1.924269e-01
9.680000e+00 -1.523043e-01 1.945424e-01
9.760000e+00 -2.244720e-02 1.967241e-01
9.840000e+00 1.232649e-01 1.990171e-01
9.920000e+00 2.781776e-01 2.014233e-01
1.000000e+01 4.443497e-01 2.039417e-01
1.008000e+01 6.236818e-01 2.065375e-01
1.016000e+01 8.095470e-01 2.092251e-01
1.024000e+01 1.002487e+00 2.120623e-01
1.032000e+01 1.197217e+00 2.149917e-01
1.040000e+01 1.393901e+00 2.180751e-01
1.048000e+01 1.599170e+00 2.214036e-01
1.056000e+01 1.809334e+00 2.248911e-01
1.064000e+01 2.022742e+00 2.287807e-01
1.072000e+01 2.230099e+00 2.329833e-01
1.080000e+01 2.434018e+00 2.376644e-01
1.088000e+01 2.641504e+00 2.428744e-01
1.096000e+01 2.829126e+00 2.484022e-01
1.104000e+01 3.021576e+00 2.544126e-01
1.112000e+01 3.221183e+00 2.606987e-01
1.120000e+01 3.418194e+00 2.673736e-01
1.128000e+01 3.622812e+00 2.746422e-01
1.136000e+01 3.841050e+00 2.823107e-01
1.144000e+01 4.066167e+00 2.906091e-01
1.152000e+01 4.298901e+00 2.995204e-01
1.160000e+01 4.557227e+00 3.090777e-01
1.168000e+01 4.839401e+00 3.190704e-01
1.176000e+01 5.138190e+00 3.297320e-01
1.184000e+01 5.440778e+00 3.403981e-01
1.192000e+01 5.801841e+00 3.506883e-01
1.200000e+01 6.192304e+00 3.606406e-01
1.208000e+01 6.575549e+00 3.703007e-01
1.216000e+01 6.933078e+00 3.797152e-01
1.224000e+01 7.285138e+00 3.889661e-01
1.232000e+01 7.614289e+00 3.983929e-01
1.240000e+01 7.952533e+00 4.076307e-01
1.248000e+01 8.282190e+00 4.173244e-01
1.256000e+01 8.615032e+00 4.269010e-01
1.264000e+01 8.979692e+00 4.366595e-01
1.272000e+01 9.363022e+00 4.467017e-01
1.280000e+01 9.729079e+00 4.574049e-01
1.288000e+01 1.010165e+01 4.687507e-01
1.296000e+01 1.036587e+01 4.815300e-01
1.304000e+01 1.059212e+01 4.928536e-01
1.312000e+01 1.076812e+01 5.033586e-01
1.320000e+01 1.092107e+01 5.124952e-01
1.328000e+01 1.110576e+01 5.202631e-01
1.336000e+01 1.130825e+01 5.274799e-01
1.344000e+01 1.154627e+01 5.337787e-01
1.352000e+01 1.182389e+01 5.385127e-01
1.360000e+01 1.208038e+01 5.417564e-01
1.368000e+01 1.228799e+01 5.432270e-01
1.376000e+01 1.245102e+01 5.435214e-01
1.384000e+01 1.259531e+01 5.428311e-01
1.392000e+01 1.271413e+01 5.413455e-01
1.400000e+01 1.287701e+01 5.394112e-01
1.408000e+01 1.306317e+01 5.377534e-01
1.416000e+01 1.331728e+01 5.372387e-01
1.424000e+01 1.362891e+01 5.376894e-01
1.432000e+01 1.397352e+01 5.390248e-01
1.440000e+01 1.435377e+01 5.413751e-01
1.448000e+01 1.471953e+01 5.442440e-01
1.456000e+01 1.501518e+01 5.473553e-01
1.464000e+01 1.523021e+01 5.506347e-01
1.472000e+01 1.540827e+01 5.539431e-01
1.480000e+01 1.557002e+01 5.568408e-01
1.488000e+01 1.573067e+01 5.595250e-01
1.496000e+01 1.587096e+01 5.619011e-01
1.504000e+01 1.605220e+01 5.646521e-01
1.512000e+01 1.621144e+01 5.666804e-01
1.520000e+01 1.636972e+01 5.681345e-01
1.528000e+01 1.652546e+01 5.693565e-01
1.536000e+01 1.665667e+01 5.700417e-01
1.544000e+01 1.674477e+01 5.704567e-01
1.552000e+01 1.680693e+01 5.706593e-01
1.560000e+01 1.682226e+01 5.703973e-01
1.568000e+01 1.677959e+01 5.695818e-01
1.576000e+01 1.674395e+01 5.675537e-01
1.584000e+01 1.669250e+01 5.647492e-01
1.592000e+01 1.662257e+01 5.610359e-01
1.600000e+01 1.653909e+01 5.563649e-01
1.608000e+01 1.644197e+01 5.511434e-01
1.616000e+01 1.633645e+01 5.455838e-01
1.624000e+01 1.619743e+01 5.395318e-01
1.632000e+01 1.602368e+01 5.333184e-01
1.640000e+01 1.582468e+01 5.273227e-01
1.648000e+01 1.558026e+01 5.218023e-01
1.656000e+01 1.530260e+01 5.168104e-01
1.664000e+01 1.498851e+01 5.124004e-01
1.672000e+01 1.463361e+01 5.085225e-01
1.680000e+01 1.421330e+01 5.047369e-01
1.688000e+01 1.374789e+01 5.012563e-01
1.696000e+01 1.323664e+01 4.980712e-01
1.704000e+01 1.267609e+01 4.951516e-01
1.712000e+01 1.207183e+01 4.925996e-01
1.720000e+01 1.140328e+01 4.905025e-01
1.728000e+01 1.069760e+01 4.887299e-01
1.736000e+01 9.937765e+00 4.871270e-01
1.744000e+01 9.141679e+00 4.861016e-01
1.752000e+01 8.279439e+00 4.852903e-01
1.760000e+01 7.374439e+00 4.850632e-01
1.768000e+01 6.434711e+00 4.854993e-01
1.776000e+01 5.476886e+00 4.865237e-01
1.784000e+01 4.479107e+00 4.877140e-01
1.792000e+01 3.489648e+00 4.890842e-01
1.800000e+01 2.492819e+00 4.903694e-01
1.808000e+01 1.490476e+00 4.915495e-01
1.816000e+01 5.006068e-01 4.923547e-01
1.824000e+01 -4.659932e-01 4.926642e-01
1.832000e+01 -1.438943e+00 4.920827e-01
1.840000e+01 -2.363928e+00 4.909105e-01
1.848000e+01 -3.284213e+00 4.892689e-01
1.856000e+01 -4.189667e+00 4.872650e-01
1.864000e+01 -5.076967e+00 4.849034e-01
1.872000e+01 -5.944187e+00 4.818361e-01
1.880000e+01 -6.849667e+00 4.788777e-01
1.888000e+01 -7.766253e+00 4.761684e-01
1.896000e+01 -8.699311e+00 4.737752e-01
1.904000e+01 -9.659750e+00 4.718118e-01
1.912000e+01 -1.063057e+01 4.704046e-01
1.920000e+01 -1.161884e+01 4.692604e-01
1.928000e+01 -1.258367e+01 4.681064e-01
1.936000e+01 -1.360300e+01 4.676563e-01
1.944000e+01 -1.460455e+01 4.671547e-01
1.952000e+01 -1.559910e+01 4.669192e-01
1.960000e+01 -1.656725e+01 4.679221e-01
1.968000e+01 -1.749555e+01 4.710379e-01
1.976000e+01 -1.842027e+01 4.759379e-01
1.984000e+01 -1.922700e+01 4.806882e-01
1.992000e+01 -1.993522e+01 4.844172e-01
2.000000e+01 -2.066446e+01 4.886884e-01
2.008000e+01 -2.142383e+01 4.942493e-01
2.016000e+01 -2.222997e+01 5.019463e-01
2.024000e+01 -2.305194e+01 5.120249e-01
2.032000e+01 -2.382555e+01 5.258911e-01
2.040000e+01 -2.452558e+01 5.420607e-01
2.048000e+01 -2.518076e+01 5.584065e-01
2.056000e+01 -2.579220e+01 5.749446e-01
2.064000e+01 -2.641208e+01 5.912115e-01
2.072000e+01 -2.705913e+01 6.060765e-01
2.080000e+01 -2.775523e+01 6.194304e-01
2.088000e+01 -2.848182e+01 6.319215e-01
2.096000e+01 -2.914894e+01 6.450160e-01
2.104000e+01 -2.959106e+01 6.563788e-01
2.112000e+01 -2.990558e+01 6.642498e-01
2.120000e+01 -3.031361e+01 6.743487e-01
2.128000e+01 -3.073085e+01 6.868295e-01
2.136000e+01 -3.115098e+01 7.008720e-01
2.144000e+01 -3.150102e+01 7.131044e-01
2.152000e+01 -3.170313e+01 7.204319e-01
2.160000e+01 -3.187001e+01 7.234848e-01
2.168000e+01 -3.205967e+01 7.273026e-01
2.176000e+01 -3.222225e+01 7.319622e-01
2.184000e+01 -3.242605e+01 7.375810e-01
2.192000e+01 -3.266870e+01 7.437648e-01
2.200000e+01 -3.296019e+01 7.507894e-01
2.208000e+01 -3.324697e+01 7.581614e-01
2.216000e+01 -3.351538e+01 7.650179e-01
2.224000e+01 -3.379470e+01 7.695104e-01
2.232000e+01 -3.404746e+01 7.739950e-01
2.240000e+01 -3.430109e+01 7.793513e-01
2.248000e+01 -3.455522e+01 7.865611e-01
2.256000e+01 -3.481749e+01 7.944774e-01
2.264000e+01 -3.508273e+01 8.016574e-01
2.272000e+01 -3.533238e+01 8.093338e-01
2.280000e+01 -3.553197e+01 8.164554e-01
2.288000e+01 -3.569996e+01 8.240924e-01
2.296000e+01 -3.587518e+01 8.319906e-01
2.304000e+01 -3.609349e+01 8.404670e-01
2.312000e+01 -3.637565e+01 8.482610e-01
2.320000e+01 -3.673597e+01 8.574464e-01
2.328000e+01 -3.711256e+01 8.672431e-01
2.336000e+01 -3.749150e+01 8.779338e-01
2.344000e+01 -3.783910e+01 8.893061e-01
2.352000e+01 -3.808376e+01 8.992547e-01
2.360000e+01 -3.820238e+01 9.071240e-01
2.368000e+01 -3.826540e+01 9.127622e-01
2.376000e+01 -3.825937e+01 9.157855e-01
2.384000e+01 -3.824716e+01 9.176135e-01
2.392000e+01 -3.826650e+01 9.190186e-01
2.400000e+01 -3.830708e+01 9.195763e-01
2.408000e+01 -3.838011e+01 9.188952e-01
2.416000e+01 -3.850068e+01 9.177686e-01
2.424000e+01 -3.866799e+01 9.164539e-01
2.432000e+01 -3.883824e+01 9.149755e-01
2.440000e+01 -3.905297e+01 9.131710e-01
2.448000e+01 -3.929519e+01 9.113565e-01
2.456000e+01 -3.954961e+01 9.097519e-01
2.464000e+01 -3.980679e+01 9.076794e-01
2.472000e+01 -4.003890e+01 9.047048e-01
2.480000e+01 -4.027134e+01 9.002255e-01
2.488000e+01 -4.049073e+01 8.959366e-01
2.496000e+01 -4.066835e+01 8.920280e-01
2.504000e+01 -4.084326e+01 8.885687e-01
2.512000e+01 -4.100325e+01 8.857489e-01
2.520000e+01 -4.113115e+01 8.827099e-01
2.528000e+01 -4.127569e+01 8.794835e-01
2.536000e+01 -4.141431e+01 8.765272e-01
2.544000e+01 -4.154497e+01 8.740048e-01
2.552000e+01 -4.167670e+01 8.719358e-01
2.560000e+01 -4.183151e+01 8.700037e-01
2.568000e+01 -4.202233e+01 8.679484e-01
2.576000e+01 -4.223025e+01 8.665704e-01
2.584000e+01 -4.246244e+01 8.655903e-01
2.592000e+01 -4.271214e+01 8.652211e-01
2.600000e+01 -4.299704e+01 8.656138e-01
2.608000e+01 -4.328576e+01 8.669495e-01
2.616000e+01 -4.354343e+01 8.686973e-01
2.624000e+01 -4.377063e+01 8.703004e-01
2.632000e+01 -4.397704e+01 8.716786e-01
2.640000e+01 -4.418051e+01 8.728904e-01
2.648000e+01 -4.436188e+01 8.738786e-01
2.656000e+01 -4.454795e+01 8.743614e-01
2.664000e+01 -4.472947e+01 8.748641e-01
2.672000e+01 -4.492961e+01 8.757813e-01
2.680000e+01 -4.516547e+01 8.769583e-01
2.688000e+01 -4.543150e+01 8.785438e-01
2.696000e+01 -4.573187e+01 8.802258e-01
2.704000e+01 -4.606359e+01 8.822651e-01
2.712000e+01 -4.642887e+01 8.843986e-01
2.720000e+01 -4.681017e+01 8.868596e-01
2.728000e+01 -4.721841e+01 8.903976e-01
2.736000e+01 -4.761691e+01 8.935606e-01
2.744000e+01 -4.800349e+01 8.966536e-01
2.752000e+01 -4.839391e+01 8.995776e-01
2.760000e+01 -4.876790e+01 9.025906e-01
2.768000e+01 -4.914322e+01 9.059892e-01
2.776000e+01 -4.951326e+01 9.092466e-01
2.784000e+01 -4.988133e+01 9.122673e-01
2.792000e+01 -5.023685e+01 9.148753e-01
2.800000e+01 -5.058424e+01 9.170483e-01
2.808000e+01 -5.092410e+01 9.183374e-01
2.816000e+01 -5.126729e+01 9.189573e-01
2.824000e+01 -5.158664e+01 9.193634e-01
2.832000e+01 -5.190971e+01 9.194449e-01
2.840000e+01 -5.222567e+01 9.187318e-01
2.848000e+01 -5.252044e+01 9.171737e-01
2.856000e+01 -5.280109e+01 9.146137e-01
2.864000e+01 -5.310205e+01 9.105037e-01
2.872000e+01 -5.339457e+01 9.056573e-01
2.880000e+01 -5.372241e+01 8.999112e-01
2.888000e+01 -5.403850e+01 8.937768e-01
2.896000e+01 -5.435235e+01 8.869121e-01
2.904000e+01 -5.466853e+01 8.791814e-01
2.912000e+01 -5.496345e+01 8.708543e-01
2.920000e+01 -5.530199e+01 8.629771e-01
2.928000e+01 -5.559922e+01 8.551279e-01
2.936000e+01 -5.590627e+01 8.476693e-01
2.944000e+01 -5.622095e+01 8.400596e-01
2.952000e+01 -5.652560e+01 8.322044e-01
2.960000e+01 -5.681024e+01 8.241553e-01
2.968000e+01 -5.712716e+01 8.167533e-01
2.976000e+01 -5.743225e+01 8.084791e-01
2.984000e+01 -5.774897e+01 7.997542e-01
2.992000e+01 -5.804405e+01 7.901099e-01
3.000000e+01 -5.833394e+01 7.798518e-01
3.008000e+01 -5.864175e+01 7.691160e-01
3.016000e+01 -5.892740e+01 7.579423e-01
3.024000e+01 -5.924185e+01 7.463191e-01
3.032000e+01 -5.954066e+01 7.347628e-01
3.040000e+01 -5.987303e+01 7.235773e-01
3.048000e+01 -6.015866e+01 7.128977e-01
3.056000e+01 -6.041923e+01 7.028302e-01
3.064000e+01 -6.065758e+01 6.934655e-01
3.072000e+01 -6.088408e+01 6.847713e-01
3.080000e+01 -6.108148e+01 6.771231e-01
3.088000e+01 -6.126742e+01 6.706070e-01
3.096000e+01 -6.142661e+01 6.648457e-01
3.104000e+01 -6.153848e+01 6.593501e-01
3.112000e+01 -6.165197e+01 6.546914e-01
3.120000e+01 -6.176820e+01 6.507748e-01
3.128000e+01 -6.187928e+01 6.472970e-01
3.136000e+01 -6.199625e+01 6.439282e-01
3.144000e+01 -6.211373e+01 6.403719e-01
3.152000e+01 -6.224184e+01 6.362199e-01
3.160000e+01 -6.237966e+01 6.313945e-01
3.168000e+01 -6.252940e+01 6.259456e-01
3.176000e+01 -6.269707e+01 6.198165e-01
3.184000e+01 -6.287756e+01 6.130934e-01
3.192000e+01 -6.307353e+01 6.060706e-01
3.200000e+01 -6.327152e+01 5.990646e-01
3.208000e+01 -6.346475e+01 5.921968e-01
3.216000e+01 -6.366504e+01 5.855506e-01
3.224000e+01 -6.387234e+01 5.790385e-01
3.232000e+01 -6.407810e+01 5.726837e-01
3.240000e+01 -6.429714e+01 5.666360e-01
3.248000e+01 -6.452746e+01 5.609071e-01
3.256000e+01 -6.476543e+01 5.553809e-01
3.264000e+01 -6.501192e+01 5.500107e-01
3.272000e+01 -6.527700e+01 5.447734e-01
3.280000e+01 -6.555620e+01 5.395841e-01
3.288000e+01 -6.585076e+01 5.345704e-01
3.296000e+01 -6.616056e+01 5.298050e-01
3.304000e+01 -6.648384e+01 5.253255e-01
3.312000e+01 -6.683684e+01 5.211846e-01
3.320000e+01 -6.719301e+01 5.173742e-01
3.328000e+01 -6.756130e+01 5.140295e-01
3.336000e+01 -6.795131e+01 5.110996e-01
3.344000e+01 -6.835942e+01 5.085872e-01
3.352000e+01 -6.876766e+01 5.063386e-01
3.360000e+01 -6.918495e+01 5.044413e-01
3.368000e+01 -6.959946e+01 5.028952e-01
3.376000e+01 -7.001665e+01 5.014767e-01
3.384000e+01 -7.043935e+01 5.001739e-01
3.392000e+01 -7.084304e+01 4.987562e-01
3.400000e+01 -7.123965e+01 4.971093e-01
3.408000e+01 -7.159734e+01 4.950865e-01
3.416000e+01 -7.194215e+01 4.926915e-01
3.424000e+01 -7.225936e+01 4.899892e-01
3.432000e+01 -7.256668e+01 4.874041e-01
3.440000e+01 -7.284907e+01 4.848926e-01
3.448000e+01 -7.310848e+01 4.823885e-01
3.456000e+01 -7.335538e+01 4.799774e-01
3.464000e+01 -7.359592e+01 4.781190e-01
3.472000e+01 -7.381066e+01 4.767693e-01
3.480000e+01 -7.401329e+01 4.761215e-01
3.488000e+01 -7.421899e+01 4.762614e-01
3.496000e+01 -7.446085e+01 4.772203e-01
3.504000e+01 -7.471991e+01 4.791381e-01
3.512000e+01 -7.499890e+01 4.818075e-01
3.520000e+01 -7.531002e+01 4.849932e-01
3.528000e+01 -7.564628e+01 4.886675e-01
3.536000e+01 -7.599279e+01 4.926706e-01
3.544000e+01 -7.636826e+01 4.969846e-01
3.552000e+01 -7.676808e+01 5.019542e-01
3.560000e+01 -7.716872e+01 5.070340e-01
3.568000e+01 -7.757347e+01 5.119469e-01
3.576000e+01 -7.798357e+01 5.166582e-01
3.584000e+01 -7.838800e+01 5.214634e-01
3.592000e+01 -7.879382e+01 5.261407e-01
3.600000e+01 -7.917326e+01 5.311136e-01
3.608000e+01 -7.952845e+01 5.358065e-01
3.616000e+01 -7.986560e+01 5.401781e-01
3.624000e+01 -8.021034e+01 5.445078e-01
3.632000e+01 -8.056659e+01 5.477648e-01
3.640000e+01 -8.091780e+01 5.505902e-01
3.648000e+01 -8.128456e+01 5.523514e-01
3.656000e+01 -8.169313e+01 5.537616e-01
3.664000e+01 -8.209868e+01 5.548393e-01
3.672000e+01 -8.248907e+01 5.558111e-01
3.680000e+01 -8.283911e+01 5.567325e-01
3.688000e+01 -8.314758e+01 5.574012e-01
3.696000e+01 -8.342911e+01 5.578145e-01
3.704000e+01 -8.366776e+01 5.576535e-01
3.712000e+01 -8.385707e+01 5.568023e-01
3.720000e+01 -8.404040e+01 5.556641e-01
3.728000e+01 -8.420361e+01 5.540291e-01
3.736000e+01 -8.434693e+01 5.514295e-01
3.744000e+01 -8.447886e+01 5.478908e-01
3.752000e+01 -8.461004e+01 5.435544e-01
3.760000e+01 -8.472772e+01 5.388249e-01
3.768000e+01 -8.485166e+01 5.341459e-01
3.776000e+01 -8.496273e+01 5.297894e-01
3.784000e+01 -8.504415e+01 5.257956e-01
3.792000e+01 -8.511153e+01 5.219696e-01
3.800000e+01 -8.516046e+01 5.183713e-01
3.808000e+01 -8.519916e+01 5.148584e-01
3.816000e+01 -8.521273e+01 5.113708e-01
3.824000e+01 -8.520632e+01 5.078353e-01
3.832000e+01 -8.518639e+01 5.041627e-01
3.840000e+01 -8.515032e+01 5.002491e-01
3.848000e+01 -8.508304e+01 4.963876e-01
3.856000e+01 -8.499080e+01 4.924605e-01
3.864000e+01 -8.487198e+01 4.885281e-01
3.872000e+01 -8.474544e+01 4.845165e-01
3.880000e+01 -8.460756e+01 4.806848e-01
3.888000e+01 -8.445238e+01 4.770078e-01
3.896000e+01 -8.427716e+01 4.735892e-01
3.904000e+01 -8.409574e+01 4.703069e-01
3.912000e+01 -8.391880e+01 4.671365e-01
3.920000e+01 -8.374272e+01 4.641018e-01
3.928000e+01 -8.356131e+01 4.612791e-01
3.936000e+01 -8.339016e+01 4.584946e-01
3.944000e+01 -8.322686e+01 4.558527e-01
3.952000e+01 -8.306814e+01 4.532222e-01
3.960000e+01 -8.291489e+01 4.506972e-01
3.968000e+01 -8.275987e+01 4.482690e-01
3.976000e+01 -8.261421e+01 4.459184e-01
3.984000e+01 -8.247995e+01 4.437210e-01
3.992000e+01 -8.234905e+01 4.417880e-01
4.000000e+01 -8.224121e+01 4.401099e-01
4.008000e+01 -8.213984e+01 4.387394e-01
4.016000e+01 -8.204660e+01 4.375859e-01
4.024000e+01 -8.195839e+01 4.364865e-01
4.032000e+01 -8.189243e+01 4.352587e-01
4.040000e+01 -8.184046e+01 4.341028e-01
4.048000e+01 -8.180372e+01 4.332782e-01
4.056000e+01 -8.177746e+01 4.327388e-01
4.064000e+01 -8.175451e+01 4.325872e-01
4.072000e+01 -8.173715e+01 4.327658e-01
4.080000e+01 -8.172703e+01 4.329781e-01
4.088000e+01 -8.170610e+01 4.332879e-01
4.096000e+01 -8.168689e+01 4.334748e-01
4.104000e+01 -8.166698e+01 4.335637e-01
4.112000e+01 -8.164382e+01 4.335264e-01
4.120000e+01 -8.161595e+01 4.333747e-01
4.128000e+01 -8.157222e+01 4.332113e-01
4.136000e+01 -8.150771e+01 4.329400e-01
4.144000e+01 -8.143269e+01 4.324805e-01
4.152000e+01 -8.135123e+01 4.317062e-01
4.160000e+01 -8.126895e+01 4.309621e-01
4.168000e+01 -8.118766e+01 4.303946e-01
4.176000e+01 -8.110535e+01 4.303158e-01
4.184000e+01 -8.103982e+01 4.302682e-01
4.192000e+01 -8.098033e+01 4.300899e-01
4.200000e+01 -8.094438e+01 4.294246e-01
4.208000e+01 -8.092350e+01 4.281847e-01
4.216000e+01 -8.090940e+01 4.263953e-01
4.224000e+01 -8.091425e+01 4.240668e-01
4.232000e+01 -8.093809e+01 4.211686e-01
4.240000e+01 -8.096807e+01 4.178552e-01
4.248000e+01 -8.099349e+01 4.139738e-01
4.256000e+01 -8.104074e+01 4.096525e-01
4.264000e+01 -8.108926e+01 4.050525e-01
4.272000e+01 -8.114795e+01 4.003299e-01
4.280000e+01 -8.121649e+01 3.956228e-01
4.288000e+01 -8.129660e+01 3.911585e-01
4.296000e+01 -8.139169e+01 3.870469e-01
4.304000e+01 -8.149217e+01 3.833540e-01
4.312000e+01 -8.161033e+01 3.800082e-01
4.320000e+01 -8.172465e+01 3.770621e-01
4.328000e+01 -8.184707e+01 3.746448e-01
4.336000e+01 -8.197528e+01 3.726858e-01
4.344000e+01 -8.211010e+01 3.711029e-01
4.352000e+01 -8.224561e+01 3.698283e-01
4.360000e+01 -8.237961e+01 3.689764e-01
4.368000e+01 -8.251517e+01 3.684335e-01
4.376000e+01 -8.265569e+01 3.681651e-01
4.384000e+01 -8.277390e+01 3.678073e-01
4.392000e+01 -8.287426e+01 3.675360e-01
4.400000e+01 -8.296963e+01 3.673827e-01
4.408000e+01 -8.306090e+01 3.673221e-01
4.416000e+01 -8.313308e+01 3.672385e-01
4.424000e+01 -8.319726e+01 3.672754e-01
4.432000e+01 -8.323834e+01 3.672896e-01
4.440000e+01 -8.324609e+01 3.671391e-01
4.448000e+01 -8.322614e+01 3.669143e-01
4.456000e+01 -8.319296e+01 3.668269e-01
4.464000e+01 -8.312819e+01 3.667323e-01
4.472000e+01 -8.304050e+01 3.667207e-01
4.480000e+01 -8.292138e+01 3.668171e-01
4.488000e+01 -8.276710e+01 3.670488e-01
4.496000e+01 -8.259766e+01 3.676414e-01
4.504000e+01 -8.240904e+01 3.687068e-01
4.512000e+01 -8.219797e+01 3.703343e-01
