# Time Total_Circulation Enstrophy_Proxy
1.352000e+01 -1.808594e+00 4.135095e-02
1.360000e+01 -1.790227e+00 4.136843e-02
1.368000e+01 -1.771797e+00 4.139929e-02
1.376000e+01 -1.752912e+00 4.143994e-02
1.384000e+01 -1.733641e+00 4.148927e-02
1.392000e+01 -1.714110e+00 4.154672e-02
1.400000e+01 -1.694470e+00 4.161197e-02
1.408000e+01 -1.674875e+00 4.168473e-02
1.416000e+01 -1.655485e+00 4.176477e-02
1.424000e+01 -1.636459e+00 4.185186e-02
1.432000e+01 -1.617955e+00 4.194573e-02
1.440000e+01 -1.600130e+00 4.204612e-02
1.448000e+01 -1.583139e+00 4.215265e-02
1.456000e+01 -1.567133e+00 4.226495e-02
1.464000e+01 -1.552261e+00 4.238254e-02
1.472000e+01 -1.538666e+00 4.250487e-02
1.480000e+01 -1.526487e+00 4.263129e-02
1.488000e+01 -1.515854e+00 4.276112e-02
1.496000e+01 -1.506893e+00 4.289357e-02
1.504000e+01 -1.499721e+00 4.302781e-02
1.512000e+01 -1.494447e+00 4.316292e-02
1.520000e+01 -1.491165e+00 4.329801e-02
1.528000e+01 -1.489966e+00 4.343212e-02
1.536000e+01 -1.490925e+00 4.356432e-02
1.544000e+01 -1.494108e+00 4.369365e-02
1.552000e+01 -1.500781e+00 4.382286e-02
1.560000e+01 -1.510210e+00 4.394783e-02
1.568000e+01 -1.522208e+00 4.406716e-02
1.576000e+01 -1.536813e+00 4.418014e-02
1.584000e+01 -1.554022e+00 4.428625e-02
1.592000e+01 -1.573820e+00 4.438516e-02
1.600000e+01 -1.596173e+00 4.447661e-02
1.608000e+01 -1.621031e+00 4.456044e-02
1.616000e+01 -1.648330e+00 4.463665e-02
1.624000e+01 -1.679846e+00 4.471710e-02
1.632000e+01 -1.713865e+00 4.479067e-02
1.640000e+01 -1.750326e+00 4.485513e-02
1.648000e+01 -1.789076e+00 4.491127e-02
1.656000e+01 -1.829950e+00 4.496056e-02
1.664000e+01 -1.876460e+00 4.498118e-02
1.672000e+01 -1.926343e+00 4.500461e-02
1.680000e+01 -1.977667e+00 4.503921e-02
1.688000e+01 -2.030778e+00 4.508099e-02
1.696000e+01 -2.085533e+00 4.512947e-02
1.704000e+01 -2.141692e+00 4.518519e-02
1.712000e+01 -2.198975e+00 4.524920e-02
1.720000e+01 -2.257078e+00 4.532285e-02
1.728000e+01 -2.320102e+00 4.541671e-02
1.736000e+01 -2.383550e+00 4.553320e-02
1.744000e+01 -2.447577e+00 4.566938e-02
1.752000e+01 -2.511922e+00 4.582453e-02
1.760000e+01 -2.576265e+00 4.599831e-02
1.768000e+01 -2.639906e+00 4.619100e-02
1.776000e+01 -2.702744e+00 4.640200e-02
1.784000e+01 -2.764397e+00 4.663133e-02
1.792000e+01 -2.825136e+00 4.687779e-02
1.800000e+01 -2.883981e+00 4.714250e-02
1.808000e+01 -2.940681e+00 4.742431e-02
1.816000e+01 -2.994904e+00 4.772187e-02
1.824000e+01 -3.046057e+00 4.803351e-02
1.832000e+01 -3.094070e+00 4.835627e-02
1.840000e+01 -3.137555e+00 4.869021e-02
1.848000e+01 -3.177169e+00 4.902874e-02
1.856000e+01 -3.212609e+00 4.936820e-02
1.864000e+01 -3.243668e+00 4.970478e-02
1.872000e+01 -3.270180e+00 5.003462e-02
1.880000e+01 -3.292016e+00 5.035392e-02
1.888000e+01 -3.309085e+00 5.065908e-02
1.896000e+01 -3.319161e+00 5.096066e-02
1.904000e+01 -3.324182e+00 5.124072e-02
1.912000e+01 -3.324060e+00 5.149525e-02
1.920000e+01 -3.318335e+00 5.172241e-02
1.928000e+01 -3.307732e+00 5.192302e-02
1.936000e+01 -3.292256e+00 5.209629e-02
1.944000e+01 -3.271305e+00 5.224356e-02
1.952000e+01 -3.245733e+00 5.236376e-02
1.960000e+01 -3.211948e+00 5.244588e-02
1.968000e+01 -3.172871e+00 5.251490e-02
1.976000e+01 -3.129254e+00 5.256646e-02
1.984000e+01 -3.083862e+00 5.259496e-02
1.992000e+01 -3.033267e+00 5.260827e-02
2.000000e+01 -2.975435e+00 5.257395e-02
2.008000e+01 -2.918551e+00 5.253844e-02
2.016000e+01 -2.858351e+00 5.250904e-02
2.024000e+01 -2.795974e+00 5.248958e-02
2.032000e+01 -2.731924e+00 5.248454e-02
2.040000e+01 -2.666730e+00 5.249903e-02
2.048000e+01 -2.600932e+00 5.253793e-02
2.056000e+01 -2.535072e+00 5.260558e-02
2.064000e+01 -2.466657e+00 5.268291e-02
2.072000e+01 -2.399420e+00 5.280737e-02
2.080000e+01 -2.333395e+00 5.297577e-02
2.088000e+01 -2.269133e+00 5.318558e-02
2.096000e+01 -2.207167e+00 5.343375e-02
2.104000e+01 -2.148004e+00 5.371668e-02
2.112000e+01 -2.092323e+00 5.403032e-02
2.120000e+01 -2.040412e+00 5.436977e-02
2.128000e+01 -1.994272e+00 5.473487e-02
2.136000e+01 -1.952527e+00 5.511385e-02
2.144000e+01 -1.916146e+00 5.550125e-02
2.152000e+01 -1.885319e+00 5.589037e-02
2.160000e+01 -1.861449e+00 5.627750e-02
2.168000e+01 -1.843629e+00 5.665266e-02
2.176000e+01 -1.832023e+00 5.700970e-02
2.184000e+01 -1.828565e+00 5.734227e-02
2.192000e+01 -1.833793e+00 5.766884e-02
2.200000e+01 -1.845612e+00 5.796325e-02
2.208000e+01 -1.865365e+00 5.821430e-02
2.216000e+01 -1.891386e+00 5.842873e-02
2.224000e+01 -1.923673e+00 5.860468e-02
2.232000e+01 -1.961958e+00 5.874140e-02
2.240000e+01 -2.008221e+00 5.885634e-02
2.248000e+01 -2.060151e+00 5.893455e-02
2.256000e+01 -2.114247e+00 5.895558e-02
2.264000e+01 -2.174580e+00 5.894920e-02
2.272000e+01 -2.239775e+00 5.892211e-02
2.280000e+01 -2.309838e+00 5.887028e-02
2.288000e+01 -2.384144e+00 5.880376e-02
2.296000e+01 -2.461409e+00 5.872697e-02
2.304000e+01 -2.541528e+00 5.865098e-02
2.312000e+01 -2.623498e+00 5.858196e-02
2.320000e+01 -2.706667e+00 5.852853e-02
2.328000e+01 -2.791889e+00 5.847817e-02
2.336000e+01 -2.877260e+00 5.847237e-02
2.344000e+01 -2.962302e+00 5.851303e-02
2.352000e+01 -3.046417e+00 5.860220e-02
2.360000e+01 -3.129696e+00 5.874162e-02
2.368000e+01 -3.210717e+00 5.893096e-02
2.376000e+01 -3.289016e+00 5.916846e-02
2.384000e+01 -3.364060e+00 5.945131e-02
2.392000e+01 -3.435335e+00 5.977538e-02
2.400000e+01 -3.502932e+00 6.013429e-02
2.408000e+01 -3.564520e+00 6.052753e-02
2.416000e+01 -3.624678e+00 6.098770e-02
2.424000e+01 -3.677942e+00 6.145501e-02
2.432000e+01 -3.725394e+00 6.192390e-02
2.440000e+01 -3.765942e+00 6.237874e-02
2.448000e+01 -3.800688e+00 6.281610e-02
2.456000e+01 -3.829366e+00 6.322723e-02
2.464000e+01 -3.851920e+00 6.360426e-02
2.472000e+01 -3.868326e+00 6.394139e-02
2.480000e+01 -3.876215e+00 6.425146e-02
2.488000e+01 -3.877806e+00 6.451425e-02
2.496000e+01 -3.873079e+00 6.472646e-02
2.504000e+01 -3.862154e+00 6.488789e-02
2.512000e+01 -3.843654e+00 6.499980e-02
2.520000e+01 -3.821307e+00 6.505864e-02
2.528000e+01 -3.790469e+00 6.508102e-02
2.536000e+01 -3.755609e+00 6.505442e-02
2.544000e+01 -3.714956e+00 6.498222e-02
2.552000e+01 -3.666736e+00 6.485056e-02
2.560000e+01 -3.609777e+00 6.465259e-02
2.568000e+01 -3.549368e+00 6.445432e-02
2.576000e+01 -3.487657e+00 6.423990e-02
2.584000e+01 -3.422413e+00 6.403120e-02
2.592000e+01 -3.354705e+00 6.383668e-02
2.600000e+01 -3.284478e+00 6.366618e-02
2.608000e+01 -3.213054e+00 6.352724e-02
2.616000e+01 -3.141057e+00 6.342683e-02
2.624000e+01 -3.069135e+00 6.337117e-02
2.632000e+01 -2.994753e+00 6.333990e-02
2.640000e+01 -2.922164e+00 6.337375e-02
2.648000e+01 -2.851047e+00 6.346809e-02
2.656000e+01 -2.782081e+00 6.361867e-02
2.664000e+01 -2.715857e+00 6.382010e-02
2.672000e+01 -2.653961e+00 6.406917e-02
2.680000e+01 -2.596205e+00 6.435631e-02
2.688000e+01 -2.543138e+00 6.467384e-02
2.696000e+01 -2.495205e+00 6.501333e-02
2.704000e+01 -2.452469e+00 6.536522e-02
2.712000e+01 -2.415559e+00 6.572068e-02
2.720000e+01 -2.384657e+00 6.607051e-02
2.728000e+01 -2.360993e+00 6.640836e-02
2.736000e+01 -2.343635e+00 6.672378e-02
2.744000e+01 -2.332744e+00 6.701040e-02
2.752000e+01 -2.331085e+00 6.726941e-02
2.760000e+01 -2.339499e+00 6.751023e-02
2.768000e+01 -2.354689e+00 6.771139e-02
2.776000e+01 -2.378208e+00 6.786207e-02
2.784000e+01 -2.408292e+00 6.797115e-02
2.792000e+01 -2.444911e+00 6.803748e-02
2.800000e+01 -2.486413e+00 6.805428e-02
2.808000e+01 -2.534606e+00 6.803862e-02
2.816000e+01 -2.589162e+00 6.798629e-02
2.824000e+01 -2.647028e+00 6.789183e-02
2.832000e+01 -2.712550e+00 6.777720e-02
2.840000e+01 -2.782260e+00 6.763403e-02
2.848000e+01 -2.857335e+00 6.747133e-02
2.856000e+01 -2.935860e+00 6.730337e-02
2.864000e+01 -3.015326e+00 6.713226e-02
2.872000e+01 -3.097119e+00 6.697200e-02
2.880000e+01 -3.180107e+00 6.683376e-02
2.888000e+01 -3.266520e+00 6.670756e-02
2.896000e+01 -3.352625e+00 6.663464e-02
2.904000e+01 -3.438327e+00 6.661619e-02
2.912000e+01 -3.523018e+00 6.665355e-02
2.920000e+01 -3.606097e+00 6.674687e-02
2.928000e+01 -3.686979e+00 6.689505e-02
2.936000e+01 -3.765095e+00 6.709564e-02
2.944000e+01 -3.840220e+00 6.734483e-02
2.952000e+01 -3.911325e+00 6.763745e-02
2.960000e+01 -3.977271e+00 6.797015e-02
2.968000e+01 -4.038153e+00 6.833189e-02
2.976000e+01 -4.093564e+00 6.871403e-02
2.984000e+01 -4.146649e+00 6.915131e-02
2.992000e+01 -4.192075e+00 6.958841e-02
3.000000e+01 -4.230483e+00 7.000752e-02
3.008000e+01 -4.262980e+00 7.040508e-02
3.016000e+01 -4.289355e+00 7.077173e-02
3.024000e+01 -4.309590e+00 7.109921e-02
3.032000e+01 -4.321284e+00 7.139835e-02
3.040000e+01 -4.326633e+00 7.164763e-02
3.048000e+01 -4.325580e+00 7.184376e-02
3.056000e+01 -4.318213e+00 7.198703e-02
3.064000e+01 -4.303898e+00 7.208014e-02
3.072000e+01 -4.284664e+00 7.211601e-02
3.080000e+01 -4.263000e+00 7.208209e-02
3.088000e+01 -4.229707e+00 7.203829e-02
3.096000e+01 -4.192762e+00 7.194574e-02
3.104000e+01 -4.149986e+00 7.180923e-02
3.112000e+01 -4.099757e+00 7.161119e-02
3.120000e+01 -4.041234e+00 7.134879e-02
3.128000e+01 -3.982041e+00 7.107750e-02
3.136000e+01 -3.918986e+00 7.081055e-02
3.144000e+01 -3.853095e+00 7.055529e-02
3.152000e+01 -3.784259e+00 7.032170e-02
3.160000e+01 -3.713844e+00 7.011767e-02
3.168000e+01 -3.642477e+00 6.995099e-02
3.176000e+01 -3.570808e+00 6.982875e-02
3.184000e+01 -3.499482e+00 6.975640e-02
3.192000e+01 -3.425952e+00 6.971249e-02
3.200000e+01 -3.354417e+00 6.973648e-02
3.208000e+01 -3.284613e+00 6.982254e-02
3.216000e+01 -3.217205e+00 6.996526e-02
3.224000e+01 -3.153661e+00 7.016054e-02
3.232000e+01 -3.093953e+00 7.039935e-02
3.240000e+01 -3.038654e+00 7.067388e-02
3.248000e+01 -2.988235e+00 7.097563e-02
3.256000e+01 -2.942817e+00 7.129508e-02
3.264000e+01 -2.903048e+00 7.162306e-02
3.272000e+01 -2.869151e+00 7.195005e-02
3.280000e+01 -2.842336e+00 7.226901e-02
3.288000e+01 -2.821767e+00 7.256918e-02
3.296000e+01 -2.807626e+00 7.284356e-02
3.304000e+01 -2.800623e+00 7.308771e-02
3.312000e+01 -2.805839e+00 7.331989e-02
3.320000e+01 -2.817689e+00 7.351399e-02
3.328000e+01 -2.836483e+00 7.366380e-02
3.336000e+01 -2.863466e+00 7.376267e-02
3.344000e+01 -2.896870e+00 7.382055e-02
3.352000e+01 -2.935281e+00 7.382903e-02
3.360000e+01 -2.980517e+00 7.380530e-02
3.368000e+01 -3.031561e+00 7.374296e-02
3.376000e+01 -3.088765e+00 7.364436e-02
3.384000e+01 -3.149048e+00 7.350604e-02
3.392000e+01 -3.216596e+00 7.334963e-02
3.400000e+01 -3.288987e+00 7.317149e-02
3.408000e+01 -3.365404e+00 7.297792e-02
3.416000e+01 -3.443290e+00 7.278050e-02
3.424000e+01 -3.523867e+00 7.258997e-02
3.432000e+01 -3.605964e+00 7.241682e-02
3.440000e+01 -3.688922e+00 7.227136e-02
3.448000e+01 -3.774975e+00 7.214302e-02
3.456000e+01 -3.860398e+00 7.207184e-02
3.464000e+01 -3.945100e+00 7.205791e-02
3.472000e+01 -4.028477e+00 7.210150e-02
3.480000e+01 -4.109935e+00 7.220167e-02
3.488000e+01 -4.188898e+00 7.235621e-02
3.496000e+01 -4.264805e+00 7.256167e-02
3.504000e+01 -4.337373e+00 7.281325e-02
3.512000e+01 -4.406181e+00 7.310420e-02
3.520000e+01 -4.468986e+00 7.343311e-02
3.528000e+01 -4.526604e+00 7.378619e-02
3.536000e+01 -4.582033e+00 7.419814e-02
3.544000e+01 -4.630033e+00 7.461419e-02
3.552000e+01 -4.672358e+00 7.502175e-02
3.560000e+01 -4.707563e+00 7.540545e-02
3.568000e+01 -4.736836e+00 7.576236e-02
3.576000e+01 -4.759956e+00 7.608442e-02
3.584000e+01 -4.776912e+00 7.636488e-02
3.592000e+01 -4.785306e+00 7.661635e-02
3.600000e+01 -4.787373e+00 7.681814e-02
3.608000e+01 -4.783082e+00 7.696731e-02
3.616000e+01 -4.772543e+00 7.706426e-02
3.624000e+01 -4.754366e+00 7.711042e-02
3.632000e+01 -4.735891e+00 7.707965e-02
3.640000e+01 -4.708213e+00 7.702183e-02
3.648000e+01 -4.673900e+00 7.693451e-02
3.656000e+01 -4.633979e+00 7.680046e-02
3.664000e+01 -4.586442e+00 7.660437e-02
3.672000e+01 -4.530091e+00 7.634008e-02
3.680000e+01 -4.470230e+00 7.607481e-02
3.688000e+01 -4.409072e+00 7.579281e-02
3.696000e+01 -4.344331e+00 7.551740e-02
3.704000e+01 -4.276323e+00 7.525918e-02
3.712000e+01 -4.206453e+00 7.502589e-02
3.720000e+01 -4.135343e+00 7.482570e-02
3.728000e+01 -4.063643e+00 7.466658e-02
3.736000e+01 -3.991999e+00 7.455490e-02
3.744000e+01 -3.917863e+00 7.447015e-02
3.752000e+01 -3.845486e+00 7.445308e-02
3.760000e+01 -3.774558e+00 7.449877e-02
3.768000e+01 -3.705759e+00 7.460270e-02
3.776000e+01 -3.640429e+00 7.476089e-02
3.784000e+01 -3.578696e+00 7.496560e-02
3.792000e+01 -3.521134e+00 7.520961e-02
3.800000e+01 -3.468246e+00 7.548489e-02
3.808000e+01 -3.420475e+00 7.578268e-02
3.816000e+01 -3.377888e+00 7.609317e-02
3.824000e+01 -3.341112e+00 7.640725e-02
3.832000e+01 -3.310331e+00 7.671555e-02
3.840000e+01 -3.286775e+00 7.701158e-02
3.848000e+01 -3.269509e+00 7.728485e-02
3.856000e+01 -3.258694e+00 7.752897e-02
3.864000e+01 -3.257112e+00 7.774520e-02
3.872000e+01 -3.265596e+00 7.794302e-02
3.880000e+01 -3.280842e+00 7.810102e-02
3.888000e+01 -3.304413e+00 7.820838e-02
3.896000e+01 -3.334537e+00 7.827415e-02
3.904000e+01 -3.371184e+00 7.829719e-02
3.912000e+01 -3.412685e+00 7.827059e-02
3.920000e+01 -3.460869e+00 7.821173e-02
3.928000e+01 -3.515395e+00 7.811637e-02
3.936000e+01 -3.573225e+00 7.797919e-02
3.944000e+01 -3.638684e+00 7.782215e-02
3.952000e+01 -3.708304e+00 7.763704e-02
3.960000e+01 -3.783271e+00 7.743305e-02
3.968000e+01 -3.861645e+00 7.722471e-02
3.976000e+01 -3.940928e+00 7.701432e-02
3.984000e+01 -4.022497e+00 7.681595e-02
3.992000e+01 -4.105222e+00 7.664082e-02
4.000000e+01 -4.191341e+00 7.647872e-02
4.008000e+01 -4.277111e+00 7.637105e-02
4.016000e+01 -4.362440e+00 7.631882e-02
4.024000e+01 -4.446716e+00 7.632315e-02
4.032000e+01 -4.529341e+00 7.638404e-02
4.040000e+01 -4.609732e+00 7.650014e-02
4.048000e+01 -4.687319e+00 7.666880e-02
4.056000e+01 -4.761874e+00 7.688607e-02
4.064000e+01 -4.832376e+00 7.714659e-02
4.072000e+01 -4.897683e+00 7.744695e-02
4.080000e+01 -4.957899e+00 7.777590e-02
4.088000e+01 -5.016936e+00 7.817007e-02
4.096000e+01 -5.069014e+00 7.856827e-02
4.104000e+01 -5.114414e+00 7.896594e-02
4.112000e+01 -5.152821e+00 7.934469e-02
4.120000e+01 -5.185323e+00 7.970092e-02
4.128000e+01 -5.211671e+00 8.002589e-02
4.136000e+01 -5.231830e+00 8.031212e-02
4.144000e+01 -5.243397e+00 8.057120e-02
4.152000e+01 -5.248579e+00 8.078192e-02
4.160000e+01 -5.247329e+00 8.094096e-02
4.168000e+01 -5.239747e+00 8.104833e-02
4.176000e+01 -5.225206e+00 8.110632e-02
4.184000e+01 -5.209363e+00 8.108404e-02
4.192000e+01 -5.186904e+00 8.102470e-02
4.200000e+01 -5.156498e+00 8.093399e-02
4.208000e+01 -5.119682e+00 8.081225e-02
4.216000e+01 -5.077272e+00 8.064695e-02
4.224000e+01 -5.027429e+00 8.041975e-02
4.232000e+01 -4.969281e+00 8.012796e-02
4.240000e+01 -4.910450e+00 7.982769e-02
4.248000e+01 -4.847748e+00 7.953230e-02
4.256000e+01 -4.782202e+00 7.924921e-02
4.264000e+01 -4.713714e+00 7.898837e-02
4.272000e+01 -4.643638e+00 7.875757e-02
4.280000e+01 -4.572599e+00 7.856445e-02
4.288000e+01 -4.501246e+00 7.841598e-02
4.296000e+01 -4.430223e+00 7.831741e-02
4.304000e+01 -4.356994e+00 7.824731e-02
4.312000e+01 -4.285737e+00 7.824482e-02
4.320000e+01 -4.216201e+00 7.830406e-02
4.328000e+01 -4.149043e+00 7.841958e-02
4.336000e+01 -4.085742e+00 7.858727e-02
4.344000e+01 -4.026258e+00 7.879808e-02
4.352000e+01 -3.971159e+00 7.904416e-02
4.360000e+01 -3.920917e+00 7.931705e-02
4.368000e+01 -3.875651e+00 7.960723e-02
4.376000e+01 -3.836003e+00 7.990561e-02
4.384000e+01 -3.802196e+00 8.020271e-02
4.392000e+01 -3.775439e+00 8.049158e-02
4.400000e+01 -3.754895e+00 8.076153e-02
4.408000e+01 -3.740745e+00 8.100563e-02
4.416000e+01 -3.733687e+00 8.121947e-02
4.424000e+01 -3.738823e+00 8.142125e-02
4.432000e+01 -3.750555e+00 8.158510e-02
4.440000e+01 -3.769196e+00 8.170484e-02
4.448000e+01 -3.796000e+00 8.177378e-02
4.456000e+01 -3.829193e+00 8.180195e-02
4.464000e+01 -3.867361e+00 8.178098e-02
